x, y, z
-3775823058, -2890642119, -784868584
-2890642119, -784868584, -201757317
-784868584, -201757317, -1379925422
-201757317, -1379925422, -25534515
-1379925422, -25534515, -1517227172
-25534515, -1517227172, -2513685329
-1517227172, -2513685329, -3797058378
-2513685329, -3797058378, -3449782111
-3797058378, -3449782111, -1928142624
-3449782111, -1928142624, -11961309
-1928142624, -11961309, -72583590
-11961309, -72583590, -3227573323
-72583590, -3227573323, -236697692
-3227573323, -236697692, -1536337961
-236697692, -1536337961, -3662105794
-1536337961, -3662105794, -1202520823
-3662105794, -1202520823, -645985368
-1202520823, -645985368, -2856707125
-645985368, -2856707125, -1044695198
-2856707125, -1044695198, -3828285283
-1044695198, -3828285283, -3444289300
-3828285283, -3444289300, -3216221185
-3444289300, -3216221185, -1683077434
-3216221185, -1683077434, -3016072591
-1683077434, -3016072591, -990872720
-3016072591, -990872720, -4220588941
-990872720, -4220588941, -3506346646
-4220588941, -3506346646, -4256131451
-3506346646, -4256131451, -3678458060
-4256131451, -3678458060, -401678041
-3678458060, -401678041, -549628082
-401678041, -549628082, -1282846503
-549628082, -1282846503, -2926620616
-1282846503, -2926620616, -4069552613
-2926620616, -4069552613, -3692552078
-4069552613, -3692552078, -1637710483
-3692552078, -1637710483, -524877188
-1637710483, -524877188, -4259412145
-524877188, -4259412145, -1414986538
-4259412145, -1414986538, -252286911
-1414986538, -252286911, -642274816
-252286911, -642274816, -3319291709
-642274816, -3319291709, -1163097990
-3319291709, -1163097990, -3257963179
-1163097990, -3257963179, -1480463676
-3257963179, -1480463676, -3027702153
-1480463676, -3027702153, -3082260642
-3027702153, -3082260642, -1292089175
-3082260642, -1292089175, -998659896
-1292089175, -998659896, -35208085
-998659896, -35208085, -1612726910
-35208085, -1612726910, -949752259
-1612726910, -949752259, -391156
-949752259, -391156, -2105559393
-391156, -2105559393, -1996048666
-2105559393, -1996048666, -2913365487
-1996048666, -2913365487, -1978045296
-2913365487, -1978045296, -2543806189
-1978045296, -2543806189, -3306758262
-2543806189, -3306758262, -3197065179
-3306758262, -3197065179, -3742533036
-3197065179, -3742533036, -3743907897
-3742533036, -3743907897, -1629291666
-3743907897, -1629291666, -2674858887
-1629291666, -2674858887, -4151372456
-2674858887, -4151372456, -3620946245
-4151372456, -3620946245, -1501884782
-3620946245, -1501884782, -397788403
-1501884782, -397788403, -1340186212
-397788403, -1340186212, -3648198161
-1340186212, -3648198161, -1200595722
-3648198161, -1200595722, -966205471
-1200595722, -966205471, -3623435488
-966205471, -3623435488, -1656302237
-3623435488, -1656302237, -2262209894
-1656302237, -2262209894, -725006603
-2262209894, -725006603, -847061532
-725006603, -847061532, -197487337
-847061532, -197487337, -2376729730
-197487337, -2376729730, -2375277495
-2376729730, -2375277495, -815753752
-2375277495, -815753752, -74547957
-815753752, -74547957, -2720853086
-74547957, -2720853086, -3442840611
-2720853086, -3442840611, -2415587540
-3442840611, -2415587540, -3395083969
-2415587540, -3395083969, -3895527674
-3395083969, -3895527674, -1754705487
-3895527674, -1754705487, -3612299856
-1754705487, -3612299856, -2193140301
-3612299856, -2193140301, -2211632726
-2193140301, -2211632726, -4166104635
-2211632726, -4166104635, -3992775308
-4166104635, -3992775308, -601084313
-3992775308, -601084313, -1289064562
-601084313, -1289064562, -2232219623
-1289064562, -2232219623, -3393246600
-2232219623, -3393246600, -1516699813
-3393246600, -1516699813, -1321153358
-1516699813, -1321153358, -1999011667
-1321153358, -1999011667, -1378938692
-1999011667, -1378938692, -3600851825
-1378938692, -3600851825, -297040618
-3600851825, -297040618, -740300927
-297040618, -740300927, -1266144192
-740300927, -1266144192, -1827726845
-1266144192, -1827726845, -1746199366
-1827726845, -1746199366, -4257959787
-1746199366, -4257959787, -4124106492
-4257959787, -4124106492, -915780681
-4124106492, -915780681, -1020700770
-915780681, -1020700770, -1194684439
-1020700770, -1194684439, -2890149112
-1194684439, -2890149112, -2649143893
-2890149112, -2649143893, -2661467710
-2649143893, -2661467710, -3008595587
-2661467710, -3008595587, -2837617076
-3008595587, -2837617076, -39937057
-2837617076, -39937057, -61929690
-39937057, -61929690, -3782106799
-61929690, -3782106799, -3368141104
-3782106799, -3368141104, -1618271661
-3368141104, -1618271661, -2187574326
-1618271661, -2187574326, -726566043
-2187574326, -726566043, -3875012460
-726566043, -3875012460, -688788217
-3875012460, -688788217, -2057587794
-688788217, -2057587794, -422069319
-2057587794, -422069319, -861433960
-422069319, -861433960, -887336965
-861433960, -887336965, -3959334190
-887336965, -3959334190, -3477580211
-3959334190, -3477580211, -2553212964
-3477580211, -2553212964, -2139234513
-2553212964, -2139234513, -1954382538
-2139234513, -1954382538, -2172420319
-1954382538, -2172420319, -272374432
-2172420319, -272374432, -370643293
-272374432, -370643293, -3024511270
-370643293, -3024511270, -3091617227
-3024511270, -3091617227, -2268154844
-3091617227, -2268154844, -1711271337
-2268154844, -1711271337, -2448784450
-1711271337, -2448784450, -4089476215
-2448784450, -4089476215, -2699861976
-4089476215, -2699861976, -3608207797
-2699861976, -3608207797, -2612645918
-3608207797, -2612645918, -4165855459
-2612645918, -4165855459, -2205479572
-4165855459, -2205479572, -1571150209
-2205479572, -1571150209, -2167478458
-1571150209, -2167478458, -3506798351
-2167478458, -3506798351, -2142625808
-3506798351, -2142625808, -1886126349
-2142625808, -1886126349, -1644417558
-1886126349, -1644417558, -1407042299
-1644417558, -1407042299, -888915020
-1407042299, -888915020, -2381202521
-888915020, -2381202521, -1832990770
-2381202521, -1832990770, -3013148839
-1832990770, -3013148839, -2335161160
-3013148839, -2335161160, -1038176101
-2335161160, -1038176101, -226182926
-1038176101, -226182926, -1802585107
-226182926, -1802585107, -2681446660
-1802585107, -2681446660, -976195121
-2681446660, -976195121, -2644687530
-976195121, -2644687530, -2424592703
-2644687530, -2424592703, -2176717184
-2424592703, -2176717184, -734342333
-2176717184, -734342333, -1654853382
-734342333, -1654853382, -1426050091
-1654853382, -1426050091, -1469475004
-1426050091, -1469475004, -656152329
-1469475004, -656152329, -1170112546
-656152329, -1170112546, -1225582807
-1170112546, -1225582807, -1292944056
-1225582807, -1292944056, -3565680917
-1292944056, -3565680917, -2343176702
-3565680917, -2343176702, -2776415043
-2343176702, -2776415043, -1659501428
-2776415043, -1659501428, -4030873313
-1659501428, -4030873313, -2221500570
-4030873313, -2221500570, -2889092975
-2221500570, -2889092975, -4255362800
-2889092975, -4255362800, -2385908845
-4255362800, -2385908845, -4025161718
-2385908845, -4025161718, -3931599195
-4025161718, -3931599195, -3472898348
-3931599195, -3472898348, -1301046713
-3472898348, -1301046713, -2472825874
-1301046713, -2472825874, -3895930119
-2472825874, -3895930119, -1983821352
-3895930119, -1983821352, -1744297669
-1983821352, -1744297669, -997005550
-1744297669, -997005550, -2465943155
-997005550, -2465943155, -4078371300
-2465943155, -4078371300, -1220602769
-4078371300, -1220602769, -651960970
-1220602769, -651960970, -1812963743
-651960970, -1812963743, -3346380896
-1812963743, -3346380896, -395425821
-3346380896, -395425821, -2523065574
-395425821, -2523065574, -1246737035
-2523065574, -1246737035, -1677211036
-1246737035, -1677211036, -1661087849
-1677211036, -1661087849, -4243174402
-1661087849, -4243174402, -955436343
-4243174402, -955436343, -992515480
-955436343, -992515480, -3605266549
-992515480, -3605266549, -212562910
-3605266549, -212562910, -3224894883
-212562910, -3224894883, -2541335636
-3224894883, -2541335636, -2857276481
-2541335636, -2857276481, -2635196538
-2857276481, -2635196538, -2748452815
-2635196538, -2748452815, -268643792
-2748452815, -268643792, -829102029
-268643792, -829102029, -626101718
-829102029, -626101718, -3809710011
-626101718, -3809710011, -939351564
-3809710011, -939351564, -3204478745
-939351564, -3204478745, -1204133874
-3204478745, -1204133874, -2262485351
-1204133874, -2262485351, -3841810696
-2262485351, -3841810696, -3250544165
-3841810696, -3250544165, -2852920014
-3250544165, -2852920014, -2302527699
-2852920014, -2302527699, -670110404
-2302527699, -670110404, -3377346801
-670110404, -3377346801, -367114858
-3377346801, -367114858, -3807795711
-367114858, -3807795711, -3571126080
-3807795711, -3571126080, -3742708605
-3571126080, -3742708605, -2663250630
-3742708605, -2663250630, -2324564203
-2663250630, -2324564203, -894349948
-2324564203, -894349948, -1590311369
-894349948, -1590311369, -1211045858
-1590311369, -1211045858, -4048167319
-1211045858, -4048167319, -1101797496
-4048167319, -1101797496, -985462741
-1101797496, -985462741, -1760955838
-985462741, -1760955838, -1238872067
-1760955838, -1238872067, -2098994484
-1238872067, -2098994484, -1474484641
-2098994484, -1474484641, -3336738906
-1474484641, -3336738906, -2763489327
-3336738906, -2763489327, -1347181744
-2763489327, -1347181744, -1839401773
-1347181744, -1839401773, -661599158
-1839401773, -661599158, -2926190107
-661599158, -2926190107, -2129343212
-2926190107, -2129343212, -2506258553
-2129343212, -2506258553, -3508345810
-2506258553, -3508345810, -2606486983
-3508345810, -2606486983, -333691880
-2606486983, -333691880, -1976552837
-333691880, -1976552837, -965758126
-1976552837, -965758126, -2375070515
-965758126, -2375070515, -3763983268
-2375070515, -3763983268, -3052369489
-3763983268, -3052369489, -3698033226
-3052369489, -3698033226, -2148565599
-3698033226, -2148565599, -1768298016
-2148565599, -1768298016, -602382045
-1768298016, -602382045, -4142676134
-602382045, -4142676134, -2215825227
-4142676134, -2215825227, -3767656284
-2215825227, -3767656284, -3146527529
-3767656284, -3146527529, -2756094914
-3146527529, -2756094914, -3689604599
-2756094914, -3689604599, -2199079768
-3689604599, -2199079768, -2024464181
-2199079768, -2024464181, -2529286046
-2024464181, -2529286046, -1068749411
-2529286046, -1068749411, -2076784148
-1068749411, -2076784148, -2702642945
-2076784148, -2702642945, -1771272250
-2702642945, -1771272250, -1471963279
-1771272250, -1471963279, -603405200
-1471963279, -603405200, -4067815053
-603405200, -4067815053, -1199311254
-4067815053, -1199311254, -951262331
-1199311254, -951262331, -1052882892
-951262331, -1052882892, -3754584537
-1052882892, -3754584537, -1646446514
-3754584537, -1646446514, -1838305831
-1646446514, -1838305831, -2338965192
-1838305831, -2338965192, -3401657573
-2338965192, -3401657573, -1982967438
-3401657573, -1982967438, -3679194515
-1982967438, -3679194515, -3393799300
-3679194515, -3393799300, -3837567921
-3393799300, -3837567921, -1479637546
-3837567921, -1479637546, -2318801599
-1479637546, -2318801599, -277794048
-2318801599, -277794048, -597752381
-277794048, -597752381, -1176872582
-597752381, -1176872582, -557188523
-1176872582, -557188523, -112835644
-557188523, -112835644, -1986010249
-112835644, -1986010249, -2045276066
-1986010249, -2045276066, -2662144599
-2045276066, -2662144599, -1842753080
-2662144599, -1842753080, -625325717
-1842753080, -625325717, -944165246
-625325717, -944165246, -2602853571
-944165246, -2602853571, -125370100
-2602853571, -125370100, -167982177
-125370100, -167982177, -1490847770
-167982177, -1490847770, -565752047
-1490847770, -565752047, -3162229360
-565752047, -3162229360, -192659949
-3162229360, -192659949, -45092726
-192659949, -45092726, -3930491611
-45092726, -3930491611, -2658725036
-3930491611, -2658725036, -156257081
-2658725036, -156257081, -428778386
-156257081, -428778386, -2169912967
-428778386, -2169912967, -537362856
-2169912967, -537362856, -590052421
-537362856, -590052421, -2552774766
-590052421, -2552774766, -2848446451
-2552774766, -2848446451, -2679596388
-2848446451, -2679596388, -130924817
-2679596388, -130924817, -3538657802
-130924817, -3538657802, -71246623
-3538657802, -71246623, -567096288
-71246623, -567096288, -3084469661
-567096288, -3084469661, -1604469862
-3084469661, -1604469862, -3360664587
-1604469862, -3360664587, -3569240348
-3360664587, -3569240348, -3898471913
-3569240348, -3898471913, -499934082
-3898471913, -499934082, -459849399
-499934082, -459849399, -3161243928
-459849399, -3161243928, -4045766133
-3161243928, -4045766133, -2612853598
-4045766133, -2612853598, -1367435043
-2612853598, -1367435043, -2686678996
-1367435043, -2686678996, -4072622529
-2686678996, -4072622529, -3564488698
-4072622529, -3564488698, -595882319
-3564488698, -595882319, -391252304
-595882319, -391252304, -2689369421
-391252304, -2689369421, -37963094
-2689369421, -37963094, -2809948475
-37963094, -2809948475, -1359532428
-2809948475, -1359532428, -3641449625
-1359532428, -3641449625, -35172210
-3641449625, -35172210, -2524945127
-35172210, -2524945127, -4063554696
-2524945127, -4063554696, -4255562661
-4063554696, -4255562661, -2209088078
-4255562661, -2209088078, -744231507
-2209088078, -744231507, -647771716
-744231507, -647771716, -2906312305
-647771716, -2906312305, -38926826
-2906312305, -38926826, -2902694783
-38926826, -2902694783, -3231271616
-2902694783, -3231271616, -1445495037
-3231271616, -1445495037, -1117393478
-1445495037, -1117393478, -1538769515
-1117393478, -1538769515, -60261884
-1538769515, -60261884, -3332226889
-60261884, -3332226889, -3500836706
-3332226889, -3500836706, -1878381335
-3500836706, -1878381335, -1968112632
-1878381335, -1968112632, -2833397077
-1968112632, -2833397077, -3143390526
-2833397077, -3143390526, -1411570051
-3143390526, -1411570051, -3519062196
-1411570051, -3519062196, -2539867937
-3519062196, -2539867937, -2283223002
-2539867937, -2283223002, -972530095
-2283223002, -972530095, -4260493360
-972530095, -4260493360, -880818349
-4260493360, -880818349, -460172086
-880818349, -460172086, -3500980123
-460172086, -3500980123, -2506712684
-3500980123, -2506712684, -1914035705
-2506712684, -1914035705, -309914450
-1914035705, -309914450, -2833672007
-309914450, -2833672007, -1852442472
-2833672007, -1852442472, -4106939141
-1852442472, -4106939141, -3371496494
-4106939141, -3371496494, -2455813299
-3371496494, -2455813299, -821016356
-2455813299, -821016356, -1058786257
-821016356, -1058786257, -136085962
-1058786257, -136085962, -4284187615
-136085962, -4284187615, -3698004384
-4284187615, -3698004384, -270969949
-3698004384, -270969949, -440733734
-270969949, -440733734, -969296075
-440733734, -969296075, -3627905756
-969296075, -3627905756, -574060713
-3627905756, -574060713, -3208305474
-574060713, -3208305474, -4130101111
-3208305474, -4130101111, -3941922520
-4130101111, -3941922520, -890494133
-3941922520, -890494133, -1029496606
-890494133, -1029496606, -2422258659
-1029496606, -2422258659, -877164948
-2422258659, -877164948, -268911745
-877164948, -268911745, -2339952570
-268911745, -2339952570, -4259987983
-2339952570, -4259987983, -97752848
-4259987983, -97752848, -3886996493
-97752848, -3886996493, -1332166934
-3886996493, -1332166934, -1110406651
-1332166934, -1110406651, -915581772
-1110406651, -915581772, -1401261913
-915581772, -1401261913, -761747250
-1401261913, -761747250, -4032996263
-761747250, -4032996263, -1293865544
-4032996263, -1293865544, -3207596645
-1293865544, -3207596645, -2755335694
-3207596645, -2755335694, -120444691
-2755335694, -120444691, -2628380676
-120444691, -2628380676, -59291953
-2628380676, -59291953, -1912813994
-59291953, -1912813994, -840883263
-1912813994, -840883263, -817531008
-840883263, -817531008, -2473314237
-817531008, -2473314237, -1037778438
-2473314237, -1037778438, -1020477227
-1037778438, -1020477227, -598216636
-1020477227, -598216636, -1749230089
-598216636, -1749230089, -37052194
-1749230089, -37052194, -1139035095
-37052194, -1139035095, -3151403448
-1139035095, -3151403448, -2589094933
-3151403448, -2589094933, -1945540862
-2589094933, -1945540862, -4019392067
-1945540862, -4019392067, -1806893684
-4019392067, -1806893684, -1354967521
-1806893684, -1354967521, -1649584026
-1354967521, -1649584026, -3291763311
-1649584026, -3291763311, -2423186928
-3291763311, -2423186928, -1970302829
-2423186928, -1970302829, -3412592374
-1970302829, -3412592374, -1415357531
-3412592374, -1415357531, -2340200492
-1415357531, -2340200492, -1483944121
-2340200492, -1483944121, -563868434
-1483944121, -563868434, -3771486215
-563868434, -3771486215, -2462797096
-3771486215, -2462797096, -795744709
-2462797096, -795744709, -4256589806
-795744709, -4256589806, -2988138867
-4256589806, -2988138867, -1405274340
-2988138867, -1405274340, -479827601
-1405274340, -479827601, -968761738
-479827601, -968761738, -941991071
-968761738, -941991071, -1157607264
-941991071, -1157607264, -697291549
-1157607264, -697291549, -815045606
-697291549, -815045606, -3140920715
-815045606, -3140920715, -1120885916
-3140920715, -1120885916, -1641593705
-1120885916, -1641593705, -2656178946
-1641593705, -2656178946, -720744503
-2656178946, -720744503, -3530288280
-720744503, -3530288280, -4181064565
-3530288280, -4181064565, -1566671582
-4181064565, -1566671582, -1460785315
-1566671582, -1460785315, -670579540
-1460785315, -670579540, -699334465
-670579540, -699334465, -4233930618
-699334465, -4233930618, -2645414607
-4233930618, -2645414607, -3409700048
-2645414607, -3409700048, -895283917
-3409700048, -895283917, -3903323350
-895283917, -3903323350, -3683402427
-3903323350, -3683402427, -1998537996
-3683402427, -1998537996, -3086402073
-1998537996, -3086402073, -2848898802
-3086402073, -2848898802, -704343143
-2848898802, -704343143, -2414311432
-704343143, -2414311432, -874322213
-2414311432, -874322213, -1772022222
-874322213, -1772022222, -3061930963
-1772022222, -3061930963, -1278368196
-3061930963, -1278368196, -2288411633
-1278368196, -2288411633, -3305453930
-2288411633, -3305453930, -3225935103
-3305453930, -3225935103, -1823639104
-3225935103, -1823639104, -3089813117
-1823639104, -3089813117, -2712218054
-3089813117, -2712218054, -2269674475
-2712218054, -2269674475, -514546044
-2269674475, -514546044, -873481417
-514546044, -873481417, -2219374306
-873481417, -2219374306, -3107488919
-2219374306, -3107488919, -1697443704
-3107488919, -1697443704, -2388030165
-1697443704, -2388030165, -2748685502
-2388030165, -2748685502, -2822046467
-2748685502, -2822046467, -621814836
-2822046467, -621814836, -1189266593
-621814836, -1189266593, -3041843034
-1189266593, -3041843034, -1462682415
-3041843034, -1462682415, -2947716016
-1462682415, -2947716016, -453797421
-2947716016, -453797421, -744432310
-453797421, -744432310, -672551195
-744432310, -672551195, -1752340972
-672551195, -1752340972, -86524793
-1752340972, -86524793, -1823980242
-86524793, -1823980242, -3083335879
-1823980242, -3083335879, -3773518568
-3083335879, -3773518568, -3621062789
-3773518568, -3621062789, -674012078
-3621062789, -674012078, -867681843
-674012078, -867681843, -2280692388
-867681843, -2280692388, -554115409
-2280692388, -554115409, -3851452746
-554115409, -3851452746, -895321439
-3851452746, -895321439, -3343584544
-895321439, -3343584544, -3235166685
-3343584544, -3235166685, -1817241510
-3235166685, -1817241510, -4016095819
-1817241510, -4016095819, -741607004
-4016095819, -741607004, -1610726953
-741607004, -1610726953, -2429684418
-1610726953, -2429684418, -948226295
-2429684418, -948226295, -4136739416
-948226295, -4136739416, -2991315509
-4136739416, -2991315509, -2643125918
-2991315509, -2643125918, -3226772835
-2643125918, -3226772835, -720551188
-3226772835, -720551188, -813070849
-720551188, -813070849, -1424045882
-813070849, -1424045882, -2039423887
-1424045882, -2039423887, -55243408
-2039423887, -55243408, -3054946701
-55243408, -3054946701, -1204123798
-3054946701, -1204123798, -106090363
-1204123798, -106090363, -1517199052
-106090363, -1517199052, -790607065
-1517199052, -790607065, -4245612210
-790607065, -4245612210, -2986997031
-4245612210, -2986997031, -1850662344
-2986997031, -1850662344, -1093527525
-1850662344, -1093527525, -630685070
-1093527525, -630685070, -1159110803
-630685070, -1159110803, -351636356
-1159110803, -351636356, -2626932401
-351636356, -2626932401, -3642226986
-2626932401, -3642226986, -3191774655
-3642226986, -3191774655, -1078019072
-3191774655, -1078019072, -1629852989
-1078019072, -1629852989, -2546193798
-1629852989, -2546193798, -3185014955
-2546193798, -3185014955, -1818321724
-3185014955, -1818321724, -3267700617
-1818321724, -3267700617, -2359643810
-3267700617, -2359643810, -783449431
-2359643810, -783449431, -1427244344
-783449431, -1427244344, -3652071829
-1427244344, -3652071829, -1287217278
-3652071829, -1287217278, -2026420163
-1287217278, -2026420163, -228066804
-2026420163, -228066804, -1250041697
-228066804, -1250041697, -248235802
-1250041697, -248235802, -1235678191
-248235802, -1235678191, -1467810160
-1235678191, -1467810160, -840178925
-1467810160, -840178925, -403897974
-840178925, -403897974, -3197746651
-403897974, -3197746651, -3557512108
-3197746651, -3557512108, -2163545657
-3557512108, -2163545657, -3649847954
-2163545657, -3649847954, -2090426759
-3649847954, -2090426759, -1820989608
-2090426759, -1820989608, -2998908741
-1820989608, -2998908741, -4195848046
-2998908741, -4195848046, -32893683
-4195848046, -32893683, -221850724
-32893683, -221850724, -2367974417
-221850724, -2367974417, -1230217482
-2367974417, -1230217482, -1036199455
-1230217482, -1036199455, -2400004832
-1036199455, -2400004832, -1387618461
-2400004832, -1387618461, -1463415654
-1387618461, -1463415654, -956604171
-1463415654, -956604171, -1814786076
-956604171, -1814786076, -2507309289
-1814786076, -2507309289, -746242690
-2507309289, -746242690, -1570349495
-746242690, -1570349495, -2602965016
-1570349495, -2602965016, -2501212405
-2602965016, -2501212405, -1603865182
-2501212405, -1603865182, -2800302627
-1603865182, -2800302627, -2901933780
-2800302627, -2901933780, -3575493825
-2901933780, -3575493825, -2194048762
-3575493825, -2194048762, -3360568399
-2194048762, -3360568399, -163627088
-3360568399, -163627088, -1453088845
-163627088, -1453088845, -2793387094
-1453088845, -2793387094, -356719675
-2793387094, -356719675, -3896555660
-356719675, -3896555660, -2713741209
-3896555660, -2713741209, -1827130994
-2713741209, -1827130994, -3075358183
-1827130994, -3075358183, -1544881032
-3075358183, -1544881032, -2334291621
-1544881032, -2334291621, -3924087118
-2334291621, -3924087118, -2108532051
-3924087118, -2108532051, -2528345412
-2108532051, -2528345412, -1624308081
-2528345412, -1624308081, -1274771690
-1624308081, -1274771690, -1388519039
-1274771690, -1388519039, -925286848
-1388519039, -925286848, -3944487933
-925286848, -3944487933, -166412614
-3944487933, -166412614, -591410539
-166412614, -591410539, -1149906172
-591410539, -1149906172, -1830931017
-1149906172, -1830931017, -285894242
-1830931017, -285894242, -3272750615
-285894242, -3272750615, -793107192
-3272750615, -793107192, -2434379861
-793107192, -2434379861, -811721790
-2434379861, -811721790, -470690947
-811721790, -470690947, -4111116212
-470690947, -4111116212, -3965794849
-4111116212, -3965794849, -3163125466
-3965794849, -3163125466, -2992432303
-3163125466, -2992432303, -1133391664
-2992432303, -1133391664, -2269615021
-1133391664, -2269615021, -675519030
-2269615021, -675519030, -1252453019
-675519030, -1252453019, -906415468
-1252453019, -906415468, -2493098233
-906415468, -2493098233, -232360530
-2493098233, -232360530, -1040222791
-232360530, -1040222791, -157785704
-1040222791, -157785704, -1156457989
-157785704, -1156457989, -3845604142
-1156457989, -3845604142, -3348484019
-3845604142, -3348484019, -3814489636
-3348484019, -3814489636, -1639020241
-3814489636, -1639020241, -1657241802
-1639020241, -1657241802, -1477871327
-1657241802, -1477871327, -2282096800
-1477871327, -2282096800, -468830045
-2282096800, -468830045, -990887718
-468830045, -990887718, -3135388619
-990887718, -3135388619, -2591398364
-3135388619, -2591398364, -988480425
-2591398364, -988480425, -3339467330
-988480425, -3339467330, -2566142583
-3339467330, -2566142583, -3286846936
-2566142583, -3286846936, -2522011573
-3286846936, -2522011573, -3310087710
-2522011573, -3310087710, -2777648867
-3310087710, -2777648867, -3720872084
-2777648867, -3720872084, -2288299905
-3720872084, -2288299905, -869045946
-2288299905, -869045946, -2158691599
-869045946, -2158691599, -4200418832
-2158691599, -4200418832, -3282941709
-4200418832, -3282941709, -4271288342
-3282941709, -4271288342, -454895867
-4271288342, -454895867, -3897922124
-454895867, -3897922124, -3097025113
-3897922124, -3097025113, -4279858738
-3097025113, -4279858738, -680019623
-4279858738, -680019623, -2365188424
-680019623, -2365188424, -1991951717
-2365188424, -1991951717, -2286347534
-1991951717, -2286347534, -3943066131
-2286347534, -3943066131, -824979204
-3943066131, -824979204, -3051217969
-824979204, -3051217969, -2070919338
-3051217969, -2070919338, -1687510847
-2070919338, -1687510847, -2636316544
-1687510847, -2636316544, -1926128317
-2636316544, -1926128317, -2715774214
-1926128317, -2715774214, -3124933163
-2715774214, -3124933163, -2665854652
-3124933163, -2665854652, -1273376009
-2665854652, -1273376009, -3342351906
-1273376009, -3342351906, -1427615447
-3342351906, -1427615447, -1468559544
-1427615447, -1468559544, -2304306965
-1468559544, -2304306965, -3499042814
-2304306965, -3499042814, -214262083
-3499042814, -214262083, -1797785972
-214262083, -1797785972, -2101351649
-1797785972, -2101351649, -3427264154
-2101351649, -3427264154, -1745917295
-3427264154, -1745917295, -4020641008
-1745917295, -4020641008, -2808531565
-4020641008, -2808531565, -3065050614
-2808531565, -3065050614, -3204306779
-3065050614, -3204306779, -3055879980
-3204306779, -3055879980, -3369466809
-3055879980, -3369466809, -1868534290
-3369466809, -1868534290, -3401413383
-1868534290, -3401413383, -1262740520
-3401413383, -1262740520, -3542111429
-1262740520, -3542111429, -457946862
-3542111429, -457946862, -4015486067
-457946862, -4015486067, -3390738404
-4015486067, -3390738404, -1601061265
-3390738404, -1601061265, -4021035146
-1601061265, -4021035146, -1259841439
-4021035146, -1259841439, -1576380000
-1259841439, -1576380000, -424275485
-1576380000, -424275485, -563235558
-424275485, -563235558, -1471781003
-563235558, -1471781003, -248677276
-1471781003, -248677276, -1227572841
-248677276, -1227572841, -1984328194
-1227572841, -1984328194, -2840892215
-1984328194, -2840892215, -882590616
-2840892215, -882590616, -1791227509
-882590616, -1791227509, -2959315422
-1791227509, -2959315422, -386376611
-2959315422, -386376611, -2904736340
-386376611, -2904736340, -2064345665
-2904736340, -2064345665, -3585304186
