x, y, z
27642, 102029, 88048
102029, 88048, 29211
88048, 29211, 70558
29211, 70558, 112913
70558, 112913, 4964
112913, 4964, 4255
4964, 4255, 28074
4255, 28074, 114445
28074, 114445, 76384
114445, 76384, 97347
76384, 97347, 116574
97347, 116574, 21169
116574, 21169, 107092
21169, 107092, 61135
107092, 61135, 94194
61135, 94194, 57701
94194, 57701, 39072
57701, 39072, 15963
39072, 15963, 48350
15963, 48350, 67241
48350, 67241, 66756
67241, 66756, 27295
66756, 27295, 107618
27295, 107618, 30189
107618, 30189, 79992
30189, 79992, 86507
79992, 86507, 19158
86507, 19158, 44937
19158, 44937, 48204
44937, 48204, 91679
48204, 91679, 70698
91679, 70698, 39749
70698, 39749, 1184
39749, 1184, 97299
1184, 97299, 130134
97299, 130134, 22465
130134, 22465, 9884
22465, 9884, 26143
9884, 26143, 29690
26143, 29690, 61293
29690, 61293, 32752
61293, 32752, 53435
32752, 53435, 84534
53435, 84534, 131145
84534, 131145, 30980
131145, 30980, 49815
30980, 49815, 132378
49815, 132378, 94429
132378, 94429, 83752
94429, 83752, 99955
83752, 99955, 52094
99955, 52094, 85209
52094, 85209, 100124
85209, 100124, 79983
100124, 79983, 13418
79983, 13418, 86629
13418, 86629, 68728
86629, 68728, 41643
68728, 41643, 54374
41643, 54374, 46161
54374, 46161, 38564
46161, 38564, 58631
38564, 58631, 62066
58631, 62066, 125309
62066, 125309, 99792
125309, 99792, 72931
99792, 72931, 22382
72931, 22382, 8121
22382, 8121, 95612
8121, 95612, 10063
95612, 10063, 786
10063, 786, 92085
786, 92085, 6424
92085, 6424, 28787
6424, 28787, 123110
28787, 123110, 124361
123110, 124361, 65076
124361, 65076, 98527
65076, 98527, 18522
98527, 18522, 123765
18522, 123765, 65376
123765, 65376, 114619
65376, 114619, 10422
114619, 10422, 92649
10422, 92649, 15164
92649, 15164, 13559
15164, 13559, 21586
13559, 21586, 132149
21586, 132149, 117104
132149, 117104, 22707
117104, 22707, 92782
22707, 92782, 19609
92782, 19609, 77196
19609, 77196, 103255
77196, 103255, 94650
103255, 94650, 130565
94650, 130565, 26760
130565, 26760, 65475
26760, 65475, 111862
65475, 111862, 74977
111862, 74977, 99860
74977, 99860, 87335
99860, 87335, 20546
87335, 20546, 22581
20546, 22581, 10728
22581, 10728, 23011
10728, 23011, 6902
23011, 6902, 11401
6902, 11401, 110204
11401, 110204, 55959
110204, 55959, 10170
55959, 10170, 62997
10170, 62997, 21968
62997, 21968, 7427
21968, 7427, 106790
7427, 106790, 28801
106790, 28801, 102348
28801, 102348, 123983
102348, 123983, 87826
123983, 87826, 108733
87826, 108733, 76552
108733, 76552, 117115
76552, 117115, 112038
117115, 112038, 25257
112038, 25257, 95108
25257, 95108, 85215
95108, 85215, 14394
85215, 14394, 79821
14394, 79821, 42376
79821, 42376, 91003
42376, 91003, 93598
91003, 93598, 58001
93598, 58001, 55164
58001, 55164, 7863
55164, 7863, 17234
7863, 17234, 17029
17234, 17029, 100152
17029, 100152, 38459
100152, 38459, 12662
38459, 12662, 132129
12662, 132129, 89140
132129, 89140, 23247
89140, 23247, 41074
23247, 41074, 5029
41074, 5029, 128752
5029, 128752, 93547
128752, 93547, 47198
93547, 47198, 123769
47198, 123769, 97860
123769, 97860, 114511
97860, 114511, 74546
114511, 74546, 95565
74546, 95565, 31744
95565, 31744, 69283
31744, 69283, 111750
69283, 111750, 106617
111750, 106617, 102884
106617, 102884, 39791
102884, 39791, 73354
39791, 73354, 96165
73354, 96165, 63928
96165, 63928, 53083
63928, 53083, 49518
53083, 49518, 6193
49518, 6193, 35220
6193, 35220, 62119
35220, 62119, 17898
62119, 17898, 31133
17898, 31133, 82224
31133, 82224, 61019
82224, 61019, 93350
61019, 93350, 60833
93350, 60833, 61860
60833, 61860, 65855
61860, 65855, 105354
65855, 105354, 64717
105354, 64717, 6664
64717, 6664, 95443
6664, 95443, 116630
95443, 116630, 72577
116630, 72577, 105580
72577, 105580, 17679
105580, 17679, 562
17679, 562, 20909
562, 20909, 12472
20909, 12472, 68155
12472, 68155, 94270
68155, 94270, 2617
94270, 2617, 37020
2617, 37020, 24215
37020, 24215, 103754
24215, 103754, 113349
103754, 113349, 49864
113349, 49864, 126939
49864, 126939, 25878
126939, 25878, 28921
25878, 28921, 1220
28921, 1220, 120743
1220, 120743, 129162
120743, 129162, 61757
129162, 61757, 36128
61757, 36128, 40907
36128, 40907, 127838
40907, 127838, 66033
127838, 66033, 71876
66033, 71876, 59911
71876, 59911, 103834
59911, 103834, 90749
103834, 90749, 47704
90749, 47704, 64859
47704, 64859, 84198
64859, 84198, 91609
84198, 91609, 40052
91609, 40052, 41639
40052, 41639, 21890
41639, 21890, 46269
21890, 46269, 108896
46269, 108896, 55715
108896, 55715, 45486
55715, 45486, 69585
45486, 69585, 9628
69585, 9628, 98463
9628, 98463, 36602
98463, 36602, 125493
36602, 125493, 115040
125493, 115040, 67963
115040, 67963, 14054
67963, 14054, 7801
14054, 7801, 51556
7801, 51556, 18703
51556, 18703, 114650
18703, 114650, 127717
114650, 127717, 24584
127717, 24584, 7915
24584, 7915, 36158
7915, 36158, 15625
36158, 15625, 127028
15625, 127028, 76367
127028, 76367, 93746
76367, 93746, 49805
93746, 49805, 51168
49805, 51168, 94699
51168, 94699, 125126
94699, 125126, 92665
125126, 92665, 10644
92665, 10644, 13127
10644, 13127, 9170
13127, 9170, 9357
9170, 9357, 48968
9357, 48968, 111147
48968, 111147, 50070
111147, 50070, 51937
50070, 51937, 20316
51937, 20316, 37135
20316, 37135, 16938
37135, 16938, 33421
16938, 33421, 108144
33421, 108144, 133699
108144, 133699, 65790
133699, 65790, 115313
65790, 115313, 133700
115313, 133700, 73911
133700, 73911, 48058
73911, 48058, 116117
48058, 116117, 74640
116117, 74640, 52203
74640, 52203, 29206
52203, 29206, 29953
29206, 29953, 45820
29953, 45820, 92879
45820, 92879, 610
92879, 610, 7349
610, 7349, 11176
7349, 11176, 30907
11176, 30907, 129262
30907, 129262, 67121
129262, 67121, 33428
67121, 33428, 30535
33428, 30535, 66282
30535, 66282, 77165
66282, 77165, 120416
77165, 120416, 28259
120416, 28259, 3358
28259, 3358, 4161
3358, 4161, 71436
4161, 71436, 116983
71436, 116983, 115714
116983, 115714, 28821
115714, 28821, 130312
28821, 130312, 123443
130312, 123443, 5078
123443, 5078, 123313
5078, 123313, 24996
123313, 24996, 126823
24996, 126823, 25034
126823, 25034, 32053
25034, 32053, 24008
32053, 24008, 36179
24008, 36179, 51710
36179, 51710, 59233
51710, 59233, 110492
59233, 110492, 109055
110492, 109055, 2394
109055, 2394, 108421
2394, 108421, 97464
108421, 97464, 125539
97464, 125539, 85238
125539, 85238, 66721
85238, 66721, 11972
66721, 11972, 41335
11972, 41335, 107770
41335, 107770, 54477
107770, 54477, 75888
54477, 75888, 103011
75888, 103011, 129966
103011, 129966, 2697
129966, 2697, 14420
2697, 14420, 22055
14420, 22055, 41674
22055, 41674, 37213
41674, 37213, 112552
37213, 112552, 31315
112552, 31315, 81230
31315, 81230, 56105
81230, 56105, 120188
56105, 120188, 59055
120188, 59055, 9514
59055, 9514, 113861
9514, 113861, 39680
113861, 39680, 113115
39680, 113115, 31934
113115, 31934, 133257
31934, 133257, 106620
133257, 106620, 127247
106620, 127247, 106938
127247, 106938, 20605
106938, 20605, 98352
20605, 98352, 76363
98352, 76363, 61262
76363, 61262, 49913
61262, 49913, 121500
49913, 121500, 91783
121500, 91783, 108546
91783, 108546, 36941
108546, 36941, 54936
36941, 54936, 38659
54936, 38659, 23390
38659, 23390, 126729
23390, 126729, 68396
126729, 68396, 34591
68396, 34591, 63338
34591, 63338, 102109
63338, 102109, 65448
102109, 65448, 27051
65448, 27051, 8478
27051, 8478, 36777
8478, 36777, 67652
36777, 67652, 43087
67652, 43087, 83426
43087, 83426, 7173
83426, 7173, 60896
7173, 60896, 35659
60896, 35659, 131382
35659, 131382, 73273
131382, 73273, 110644
73273, 110644, 133343
110644, 133343, 132746
133343, 132746, 124925
132746, 124925, 73816
124925, 73816, 83299
73816, 83299, 51454
83299, 51454, 131553
51454, 131553, 117404
131553, 117404, 38799
117404, 38799, 84682
38799, 84682, 122949
84682, 122949, 26984
122949, 26984, 2195
26984, 2195, 105814
2195, 105814, 35609
105814, 35609, 128700
35609, 128700, 74623
128700, 74623, 48602
74623, 48602, 96893
48602, 96893, 59952
96893, 59952, 33427
59952, 33427, 22414
33427, 22414, 133537
22414, 133537, 94748
133537, 94748, 119687
94748, 119687, 24114
119687, 24114, 90269
24114, 90269, 48848
90269, 48848, 77819
48848, 77819, 53310
77819, 53310, 10601
53310, 10601, 67292
10601, 67292, 77559
67292, 77559, 93146
77559, 93146, 17621
93146, 17621, 67368
17621, 67368, 22475
67368, 22475, 91094
22475, 91094, 25873
91094, 25873, 122772
25873, 122772, 68583
122772, 68583, 74202
68583, 74202, 125517
74202, 125517, 41032
125517, 41032, 67315
41032, 67315, 129886
67315, 129886, 25297
129886, 25297, 16580
25297, 16580, 84135
16580, 84135, 117810
84135, 117810, 108981
117810, 108981, 73720
108981, 73720, 110419
73720, 110419, 54046
110419, 54046, 71593
54046, 71593, 47420
71593, 47420, 44247
47420, 44247, 91866
44247, 91866, 110309
91866, 110309, 101928
110309, 101928, 74563
101928, 74563, 99166
74563, 99166, 98513
99166, 98513, 39284
98513, 39284, 124143
39284, 124143, 42626
124143, 42626, 104413
42626, 104413, 86848
104413, 86848, 99299
86848, 99299, 102958
99299, 102958, 102921
102958, 102921, 71356
102921, 71356, 5127
71356, 5127, 117874
5127, 117874, 90901
117874, 90901, 71992
90901, 71992, 60755
71992, 60755, 100702
60755, 100702, 67961
100702, 67961, 132268
67961, 132268, 7855
132268, 7855, 86722
7855, 86722, 17245
86722, 17245, 106360
17245, 106360, 32627
106360, 32627, 113958
32627, 113958, 20681
113958, 20681, 43268
20681, 43268, 74311
43268, 74311, 69514
74311, 69514, 105317
69514, 105317, 33152
105317, 33152, 74891
33152, 74891, 73734
74891, 73734, 89657
73734, 89657, 53668
89657, 53668, 94343
53668, 94343, 57626
94343, 57626, 102277
57626, 102277, 85216
102277, 85216, 22515
85216, 22515, 12566
22515, 12566, 24793
12566, 24793, 91732
24793, 91732, 97743
91732, 97743, 105546
97743, 105546, 10477
105546, 10477, 1480
10477, 1480, 80907
1480, 80907, 122142
80907, 122142, 61681
122142, 61681, 91212
61681, 91212, 42959
91212, 42959, 119586
42959, 119586, 10629
119586, 10629, 25768
10629, 25768, 76803
25768, 76803, 4190
76803, 4190, 38033
4190, 38033, 48972
38033, 48972, 9175
48972, 9175, 49962
9175, 49962, 116061
49962, 116061, 23232
116061, 23232, 53715
23232, 53715, 72662
53715, 72662, 123585
72662, 123585, 82612
123585, 82612, 119479
82612, 119479, 82874
119479, 82874, 95885
82874, 95885, 75800
95885, 75800, 60643
75800, 60643, 132342
60643, 132342, 70985
132342, 70985, 84724
70985, 84724, 60663
84724, 60663, 25850
60663, 25850, 70445
25850, 70445, 1976
70445, 1976, 75243
1976, 75243, 108750
75243, 108750, 80153
108750, 80153, 49428
80153, 49428, 82039
49428, 82039, 37650
82039, 37650, 31117
37650, 31117, 86744
31117, 86744, 61451
86744, 61451, 105766
61451, 105766, 49169
105766, 49169, 129996
49169, 129996, 111871
129996, 111871, 13610
111871, 13610, 32389
13610, 32389, 63544
32389, 63544, 27107
63544, 27107, 59886
27107, 59886, 35265
59886, 35265, 24196
35265, 24196, 83911
24196, 83911, 46634
83911, 46634, 115029
46634, 115029, 113088
115029, 113088, 81579
113088, 81579, 66758
81579, 66758, 43537
66758, 43537, 107564
43537, 107564, 129479
107564, 129479, 81450
129479, 81450, 94797
81450, 94797, 114248
94797, 114248, 90019
114248, 90019, 35438
90019, 35438, 84569
35438, 84569, 12012
84569, 12012, 97263
12012, 97263, 106690
97263, 106690, 23437
106690, 23437, 105048
23437, 105048, 134355
105048, 134355, 14926
134355, 14926, 97601
14926, 97601, 28012
97601, 28012, 14311
28012, 14311, 78058
14311, 78058, 111845
78058, 111845, 71376
111845, 71376, 33091
71376, 33091, 117334
33091, 117334, 8153
117334, 8153, 86572
8153, 86572, 9199
86572, 9199, 110410
9199, 110410, 115413
110410, 115413, 4608
115413, 4608, 71211
4608, 71211, 37686
71211, 37686, 54561
37686, 54561, 85772
54561, 85772, 100743
85772, 100743, 132010
100743, 132010, 63933
132010, 63933, 93688
63933, 93688, 116611
93688, 116611, 52734
116611, 52734, 38865
52734, 38865, 82844
38865, 82844, 121167
82844, 121167, 76610
121167, 76610, 50309
76610, 50309, 110472
50309, 110472, 81091
110472, 81091, 2934
81091, 2934, 56713
2934, 56713, 82884
56713, 82884, 42639
82884, 42639, 75530
42639, 75530, 19269
75530, 19269, 5176
19269, 5176, 112435
5176, 112435, 22350
112435, 22350, 17161
22350, 17161, 96476
17161, 96476, 34895
96476, 34895, 111914
34895, 111914, 93901
111914, 93901, 98456
93901, 98456, 114211
98456, 114211, 58454
114211, 58454, 103665
58454, 103665, 62860
103665, 62860, 119495
62860, 119495, 78354
119495, 78354, 95453
78354, 95453, 63384
95453, 63384, 72307
63384, 72307, 64206
72307, 64206, 24969
64206, 24969, 42012
24969, 42012, 92991
42012, 92991, 103426
92991, 103426, 4325
103426, 4325, 58720
4325, 58720, 112555
58720, 112555, 55678
112555, 55678, 13921
55678, 13921, 3356
13921, 3356, 122375
3356, 122375, 71490
122375, 71490, 17693
71490, 17693, 114256
17693, 114256, 20531
114256, 20531, 35222
20531, 35222, 78361
35222, 78361, 17844
78361, 17844, 130423
17844, 130423, 83682
130423, 83682, 69309
83682, 69309, 53984
69309, 53984, 105915
53984, 105915, 49094
105915, 49094, 58745
49094, 58745, 46668
58745, 46668, 122231
46668, 122231, 112170
122231, 112170, 21581
112170, 21581, 91544
21581, 91544, 50011
91544, 50011, 110622
50011, 110622, 89137
110622, 89137, 133340
89137, 133340, 108383
133340, 108383, 57778
108383, 57778, 126565
57778, 126565, 81112
126565, 81112, 39019
81112, 39019, 123374
39019, 123374, 117009
123374, 117009, 57948
117009, 57948, 28119
57948, 28119, 76522
28119, 76522, 7941
76522, 7941, 112848
7941, 112848, 14923
112848, 14923, 73238
14923, 73238, 95321
73238, 95321, 67060
95321, 67060, 75871
67060, 75871, 99410
75871, 99410, 63197
99410, 63197, 32696
63197, 32696, 2027
32696, 2027, 86046
2027, 86046, 40145
86046, 40145, 124612
40145, 124612, 86607
124612, 86607, 24522
86607, 24522, 42237
24522, 42237, 37832
42237, 37832, 30123
37832, 30123, 81830
30123, 81830, 88289
81830, 88289, 103988
88289, 103988, 131279
103988, 131279, 43546
131279, 43546, 46197
43546, 46197, 62008
46197, 62008, 57659
62008, 57659, 101358
57659, 101358, 17097
101358, 17097, 114556
17097, 114556, 36623
114556, 36623, 27122
36623, 27122, 47245
27122, 47245, 102088
47245, 102088, 29363
102088, 29363, 94846
29363, 94846, 108809
94846, 108809, 21468
108809, 21468, 115063
21468, 115063, 120290
115063, 120290, 80661
120290, 80661, 6760
80661, 6760, 68323
6760, 68323, 114038
68323, 114038, 132537
114038, 132537, 41108
132537, 41108, 12231
41108, 12231, 127834
12231, 127834, 33549
127834, 33549, 71984
33549, 71984, 130243
71984, 130243, 100918
130243, 100918, 74169
100918, 74169, 126436
74169, 126436, 109151
126436, 109151, 109730
109151, 109730, 105829
109730, 105829, 22968
105829, 22968, 61067
22968, 61067, 79790
61067, 79790, 59537
79790, 59537, 24612
59537, 24612, 100847
24612, 100847, 35402
100847, 35402, 61125
35402, 61125, 12984
61125, 12984, 57971
12984, 57971, 80446
57971, 80446, 8673
80446, 8673, 6900
8673, 6900, 129615
6900, 129615, 110258
129615, 110258, 91125
110258, 91125, 8712
91125, 8712, 54707
8712, 54707, 61334
54707, 61334, 96801
61334, 96801, 119556
96801, 119556, 35911
119556, 35911, 26578
35911, 26578, 66469
26578, 66469, 116776
66469, 116776, 48139
116776, 48139, 101638
48139, 101638, 5225
101638, 5225, 106996
5225, 106996, 88255
106996, 88255, 96786
88255, 96786, 132197
96786, 132197, 103544
132197, 103544, 21411
103544, 21411, 55534
21411, 55534, 54601
55534, 54601, 7244
54601, 7244, 99663
7244, 99663, 100970
99663, 100970, 93093
100970, 93093, 125032
93093, 125032, 1571
125032, 1571, 13182
1571, 13182, 52457
13182, 52457, 75100
52457, 75100, 23095
75100, 23095, 16786
23095, 16786, 9133
16786, 9133, 112248
9133, 112248, 117195
112248, 117195, 89438
117195, 89438, 23097
89438, 23097, 33028
23097, 33028, 9079
33028, 9079, 77082
9079, 77082, 118653
77082, 118653, 97728
118653, 97728, 118187
97728, 118187, 78110
118187, 78110, 130769
78110, 130769, 69972
130769, 69972, 59967
69972, 59967, 20786
59967, 20786, 89237
20786, 89237, 4248
89237, 4248, 105683
4248, 105683, 47406
105683, 47406, 65009
47406, 65009, 92244
65009, 92244, 87559
92244, 87559, 91722
87559, 91722, 16533
91722, 16533, 105816
16533, 105816, 51851
105816, 51851, 128646
51851, 128646, 39457
128646, 39457, 50060
39457, 50060, 105183
50060, 105183, 20586
105183, 20586, 78509
20586, 78509, 9648
78509, 9648, 126427
9648, 126427, 36062
126427, 36062, 42745
36062, 42745, 129620
42745, 129620, 16407
129620, 16407, 23762
16407, 23762, 55253
23762, 55253, 58352
55253, 58352, 82059
58352, 82059, 65614
82059, 65614, 30577
65614, 30577, 3996
30577, 3996, 76031
3996, 76031, 54210
76031, 54210, 58877
54210, 58877, 42992
58877, 42992, 118667
42992, 118667, 76966
118667, 76966, 117809
76966, 117809, 100860
117809, 100860, 6519
100860, 6519, 128002
6519, 128002, 53317
128002, 53317, 67448
53317, 67448, 134331
67448, 134331, 88934
134331, 88934, 98249
88934, 98249, 46636
98249, 46636, 131271
46636, 131271, 113034
131271, 113034, 46413
113034, 46413, 68216
46413, 68216, 51827
68216, 51827, 68198
51827, 68198, 40105
68198, 40105, 68684
40105, 68684, 87687
68684, 87687, 55562
87687, 55562, 13077
55562, 13077, 6488
13077, 6488, 10707
6488, 10707, 121382
10707, 121382, 74697
121382, 74697, 111732
74697, 111732, 94895
111732, 94895, 103370
94895, 103370, 87373
103370, 87373, 60232
87373, 60232, 21555
60232, 21555, 14854
21555, 14854, 50713
14854, 50713, 29956
50713, 29956, 70183
29956, 70183, 25570
70183, 25570, 82317
25570, 82317, 9536
82317, 9536, 23611
9536, 23611, 39086
23611, 39086, 129657
39086, 129657, 47972
129657, 47972, 89991
47972, 89991, 76962
89991, 76962, 85325
76962, 85325, 100968
85325, 100968, 76851
100968, 76851, 125086
76851, 125086, 36737
125086, 36737, 11724
36737, 11724, 44167
11724, 44167, 114466
44167, 114466, 112469
114466, 112469, 29552
112469, 29552, 16243
29552, 16243, 36478
16243, 36478, 59681
36478, 59681, 118388
59681, 118388, 96959
118388, 96959, 58114
96959, 58114, 31645
58114, 31645, 72040
31645, 72040, 47195
72040, 47195, 99406
47195, 99406, 30713
99406, 30713, 32804
30713, 32804, 72359
32804, 72359, 83130
72359, 83130, 23565
83130, 23565, 68888
23565, 68888, 130899
68888, 130899, 50054
130899, 50054, 56457
50054, 56457, 20748
56457, 20748, 49551
20748, 49551, 5274
49551, 5274, 101557
5274, 101557, 19704
101557, 19704, 41955
19704, 41955, 33462
41955, 33462, 37737
33462, 37737, 65364
37737, 65364, 17167
65364, 17167, 10746
17167, 10746, 34733
10746, 34733, 6416
34733, 6416, 98275
6416, 98275, 123326
98275, 123326, 130569
123326, 130569, 59244
130569, 59244, 65367
59244, 65367, 41530
65367, 41530, 77893
41530, 77893, 116440
77893, 116440, 8603
116440, 8603, 110710
8603, 110710, 131505
110710, 131505, 130964
131505, 130964, 40095
130964, 40095, 121930
40095, 121930, 87957
121930, 87957, 96936
87957, 96936, 5787
96936, 5787, 99494
5787, 99494, 73081
99494, 73081, 30428
73081, 30428, 4071
30428, 4071, 12826
4071, 12826, 119413
12826, 119413, 84712
119413, 84712, 97667
