x, y, z
1987232921, 879972782, 1676602631
879972782, 1676602631, 3626316916
1676602631, 3626316916, 4202116101
3626316916, 4202116101, 2068400906
4202116101, 2068400906, 1183683859
2068400906, 1183683859, 980002544
1183683859, 980002544, 3910971313
980002544, 3910971313, 1974619558
3910971313, 1974619558, 2750326623
1974619558, 2750326623, 3721238700
2750326623, 3721238700, 3901555613
3721238700, 3901555613, 4269643138
3901555613, 4269643138, 88182763
4269643138, 88182763, 2483709352
88182763, 2483709352, 909130697
2483709352, 909130697, 3084754590
909130697, 3084754590, 4173462199
3084754590, 4173462199, 1977788900
4173462199, 1977788900, 366519349
1977788900, 366519349, 2005148922
366519349, 2005148922, 4219720643
2005148922, 4219720643, 1918779744
4219720643, 1918779744, 3241068769
1918779744, 3241068769, 3221103766
3241068769, 3221103766, 2709473039
3221103766, 2709473039, 1095125020
2709473039, 1095125020, 1667069389
1095125020, 1667069389, 1129306482
1667069389, 1129306482, 668778651
1129306482, 668778651, 3571522072
668778651, 3571522072, 3976050425
3571522072, 3976050425, 2865807246
3976050425, 2865807246, 3716213863
2865807246, 3716213863, 2800636756
3716213863, 2800636756, 3426932837
2800636756, 3426932837, 541561578
3426932837, 541561578, 232306291
541561578, 232306291, 2095239120
232306291, 2095239120, 3580257809
2095239120, 3580257809, 1413894022
3580257809, 1413894022, 1508199103
1413894022, 1508199103, 2137303948
1508199103, 2137303948, 3881053181
2137303948, 3881053181, 4257624418
3881053181, 4257624418, 2877822283
4257624418, 2877822283, 3238478472
2877822283, 3238478472, 412497449
3238478472, 412497449, 251901054
412497449, 251901054, 789496343
251901054, 789496343, 2420584644
789496343, 2420584644, 2021707925
2420584644, 2021707925, 463115482
2021707925, 463115482, 4278140195
463115482, 4278140195, 818303552
4278140195, 818303552, 2963179329
818303552, 2963179329, 2883702390
2963179329, 2883702390, 1847833199
2883702390, 1847833199, 3620193020
1847833199, 3620193020, 308028973
3620193020, 308028973, 2038930770
308028973, 2038930770, 467045883
2038930770, 467045883, 132898552
467045883, 132898552, 3707025753
132898552, 3707025753, 3513613678
3707025753, 3513613678, 1049525191
3513613678, 1049525191, 2821472820
1049525191, 2821472820, 3348991173
2821472820, 3348991173, 2529438410
3348991173, 2529438410, 3500828627
2529438410, 3500828627, 1914161328
3500828627, 1914161328, 468855921
1914161328, 468855921, 2741477734
468855921, 2741477734, 2340257311
2741477734, 2340257311, 2471399020
2340257311, 2471399020, 3969934429
2471399020, 3969934429, 2172329282
3969934429, 2172329282, 3701156523
2172329282, 3701156523, 2654859112
3701156523, 2654859112, 877936777
2654859112, 877936777, 3125090910
877936777, 3125090910, 1097013623
3125090910, 1097013623, 639403940
1097013623, 639403940, 3907259637
639403940, 3907259637, 910906554
3907259637, 910906554, 3033347715
910906554, 3033347715, 2720412448
3033347715, 2720412448, 1320965537
2720412448, 1320965537, 1789839446
1320965537, 1789839446, 460697039
1789839446, 460697039, 1947733468
460697039, 1947733468, 411821709
1947733468, 411821709, 1338487090
411821709, 1338487090, 3655920475
1338487090, 3655920475, 770470872
3655920475, 770470872, 523226041
770470872, 523226041, 1560382286
523226041, 1560382286, 19897127
1560382286, 19897127, 1926693140
19897127, 1926693140, 3185529125
1926693140, 3185529125, 100078250
3185529125, 100078250, 3181029683
100078250, 3181029683, 260084112
3181029683, 260084112, 513278673
260084112, 513278673, 1959674694
513278673, 1959674694, 4090446207
1959674694, 4090446207, 629358924
4090446207, 629358924, 46771389
629358924, 46771389, 2111068450
46771389, 2111068450, 940757003
2111068450, 940757003, 2250665032
940757003, 2250665032, 3561118441
2250665032, 3561118441, 140103742
3561118441, 140103742, 2346123479
140103742, 2346123479, 2556079748
2346123479, 2556079748, 173693269
2556079748, 173693269, 1758356634
173693269, 1758356634, 2374352867
1758356634, 2374352867, 1710613504
2374352867, 1710613504, 794833921
1710613504, 794833921, 1746735670
794833921, 1746735670, 109918511
1746735670, 109918511, 2888771772
109918511, 2888771772, 306493165
2888771772, 306493165, 4098364690
306493165, 4098364690, 61593787
4098364690, 61593787, 190503096
61593787, 190503096, 4035374617
190503096, 4035374617, 3057969454
4035374617, 3057969454, 3816573575
3057969454, 3816573575, 2984677364
3816573575, 2984677364, 2757764485
2984677364, 2757764485, 152586890
2757764485, 152586890, 121731731
152586890, 121731731, 513092208
121731731, 513092208, 590342449
513092208, 590342449, 238171430
590342449, 238171430, 301110495
238171430, 301110495, 3589981228
301110495, 3589981228, 3626501405
3589981228, 3626501405, 3674858754
3626501405, 3674858754, 3783722347
3674858754, 3783722347, 658028840
3783722347, 658028840, 2805499209
658028840, 2805499209, 4227454494
2805499209, 4227454494, 2927786039
4227454494, 2927786039, 1543087460
2927786039, 1543087460, 2755376565
1543087460, 2755376565, 3361457274
2755376565, 3361457274, 4257274179
3361457274, 4257274179, 4021118176
4257274179, 4021118176, 3395428961
4021118176, 3395428961, 1139059734
3395428961, 1139059734, 1350718607
1139059734, 1350718607, 2852459420
1350718607, 2852459420, 1071552333
2852459420, 1071552333, 2302724338
1071552333, 2302724338, 3199686171
2302724338, 3199686171, 3098480024
3199686171, 3098480024, 4057079929
3098480024, 4057079929, 4193228558
4057079929, 4193228558, 3884747239
4193228558, 3884747239, 609414868
3884747239, 609414868, 2490894821
609414868, 2490894821, 2942292586
2490894821, 2942292586, 3828800499
2942292586, 3828800499, 1020105552
3828800499, 1020105552, 1402068881
1020105552, 1402068881, 3914036998
1402068881, 3914036998, 687831103
3914036998, 687831103, 3635222284
687831103, 3635222284, 3205721469
3635222284, 3205721469, 1968423138
3205721469, 1968423138, 2156907211
1968423138, 2156907211, 2213336584
2156907211, 2213336584, 3222192041
2213336584, 3222192041, 1272785918
3222192041, 1272785918, 2373812119
1272785918, 2373812119, 4193348676
2373812119, 4193348676, 2715820565
4193348676, 2715820565, 3727389786
2715820565, 3727389786, 2115404451
3727389786, 2115404451, 2261038528
2115404451, 2261038528, 2073698497
2261038528, 2073698497, 3518862838
2073698497, 3518862838, 3731685359
3518862838, 3731685359, 730975868
3731685359, 730975868, 2243004333
730975868, 2243004333, 619302098
2243004333, 619302098, 3030606715
619302098, 3030606715, 2724270712
3030606715, 2724270712, 669606617
2724270712, 669606617, 4172911854
669606617, 4172911854, 1400396103
4172911854, 1400396103, 2635341236
1400396103, 2635341236, 3414097477
2635341236, 3414097477, 2080746058
3414097477, 2080746058, 2400374099
2080746058, 2400374099, 3684813872
2400374099, 3684813872, 3180717553
3684813872, 3180717553, 3016886502
3180717553, 3016886502, 1074654111
3016886502, 1074654111, 4120001004
1074654111, 4120001004, 2917393885
4120001004, 2917393885, 485092546
2917393885, 485092546, 1086660651
485092546, 1086660651, 4072325864
1086660651, 4072325864, 2510096905
4072325864, 2510096905, 1656476126
2510096905, 1656476126, 1356863223
1656476126, 1356863223, 255460132
1356863223, 255460132, 312450677
255460132, 312450677, 2809492538
312450677, 2809492538, 2334047235
2809492538, 2334047235, 1186191008
2334047235, 1186191008, 2195730209
1186191008, 2195730209, 425709526
2195730209, 425709526, 1499806543
425709526, 1499806543, 2194495836
1499806543, 2194495836, 1813350413
2194495836, 1813350413, 3514507442
1813350413, 3514507442, 319291611
3514507442, 319291611, 2296964952
319291611, 2296964952, 4221875513
2296964952, 4221875513, 928703182
4221875513, 928703182, 2975316135
928703182, 2975316135, 52567188
2975316135, 52567188, 2865562277
52567188, 2865562277, 1715589674
2865562277, 1715589674, 1181568691
1715589674, 1181568691, 1082774800
1181568691, 1082774800, 1393818705
1082774800, 1393818705, 1333652166
1393818705, 1333652166, 573959935
1333652166, 573959935, 2292329676
573959935, 2292329676, 1056009789
2292329676, 1056009789, 2516871330
1056009789, 2516871330, 3518956939
2516871330, 3518956939, 505053128
3518956939, 505053128, 45835369
505053128, 45835369, 1598932926
45835369, 1598932926, 1690451543
1598932926, 1690451543, 1288399364
1690451543, 1288399364, 701639381
1288399364, 701639381, 2507260954
701639381, 2507260954, 2775680355
2507260954, 2775680355, 519227264
2775680355, 519227264, 67915137
519227264, 67915137, 1451448758
67915137, 1451448758, 780338863
1451448758, 780338863, 2511320124
780338863, 2511320124, 526555245
2511320124, 526555245, 2368521362
526555245, 2368521362, 2340236859
2368521362, 2340236859, 2159971384
2340236859, 2159971384, 970725273
2159971384, 970725273, 4002119854
970725273, 4002119854, 3477252103
4002119854, 3477252103, 1366616948
3477252103, 1366616948, 3082426117
1366616948, 3082426117, 3645655562
3082426117, 3645655562, 1289642003
3645655562, 1289642003, 2231217648
1289642003, 2231217648, 3924042417
2231217648, 3924042417, 3523681446
3924042417, 3523681446, 1586463327
3523681446, 1586463327, 2178215852
1586463327, 2178215852, 2962491037
2178215852, 2962491037, 2564502658
2962491037, 2564502658, 1729460971
2564502658, 1729460971, 75762856
1729460971, 75762856, 1178717897
75762856, 1178717897, 340463006
1178717897, 340463006, 2033972663
340463006, 2033972663, 2006819044
2033972663, 2006819044, 1053804341
2006819044, 1053804341, 2371380218
1053804341, 2371380218, 1369890499
2371380218, 1369890499, 3539568736
1369890499, 3539568736, 116816865
3539568736, 116816865, 4175442838
116816865, 4175442838, 2396938767
4175442838, 2396938767, 3727744796
2396938767, 3727744796, 1878046925
3727744796, 1878046925, 1245100146
1878046925, 1245100146, 1402661787
1245100146, 1402661787, 4065984792
1402661787, 4065984792, 325552633
4065984792, 325552633, 184774286
325552633, 184774286, 3209766759
184774286, 3209766759, 2533657172
3209766759, 2533657172, 2610838373
2533657172, 2610838373, 3025998314
2610838373, 3025998314, 3908960627
3025998314, 3908960627, 2524272336
3908960627, 2524272336, 1004427537
2524272336, 1004427537, 2233835142
1004427537, 2233835142, 1211278783
2233835142, 1211278783, 1696760460
1211278783, 1696760460, 3844321021
1696760460, 3844321021, 3517337698
3844321021, 3517337698, 3093332043
3517337698, 3093332043, 4168051080
3093332043, 4168051080, 50874665
4168051080, 50874665, 141271934
50874665, 141271934, 2187672855
141271934, 2187672855, 1755883460
2187672855, 1755883460, 3438310293
1755883460, 3438310293, 3898692570
3438310293, 3898692570, 408340515
3898692570, 408340515, 4198504768
408340515, 4198504768, 2004269633
4198504768, 2004269633, 2754502006
2004269633, 2754502006, 1871662447
2754502006, 1871662447, 1783159292
1871662447, 1783159292, 3524782381
1783159292, 3524782381, 4006673490
3524782381, 4006673490, 620312827
4006673490, 620312827, 2587051512
620312827, 2587051512, 488574041
2587051512, 488574041, 763014254
488574041, 763014254, 3617273543
763014254, 3617273543, 4140366132
3617273543, 4140366132, 600928197
4140366132, 600928197, 1252796874
600928197, 1252796874, 1701065427
1252796874, 1701065427, 912838576
1701065427, 912838576, 3873087345
912838576, 3873087345, 3868291174
3873087345, 3868291174, 4130822431
3868291174, 4130822431, 1250092396
4130822431, 1250092396, 1660446557
1250092396, 1660446557, 3768433730
1660446557, 3768433730, 20452779
3768433730, 20452779, 2689898088
20452779, 2689898088, 1072092041
2689898088, 1072092041, 1986496862
1072092041, 1986496862, 3092649079
1986496862, 3092649079, 216301220
3092649079, 216301220, 1938567157
216301220, 1938567157, 1942262714
1938567157, 1942262714, 2249802115
1942262714, 2249802115, 4094496
2249802115, 4094496, 627378337
4094496, 627378337, 807786326
627378337, 807786326, 2309867727
807786326, 2309867727, 3689915612
2309867727, 3689915612, 1580214669
3689915612, 1580214669, 1429442610
1580214669, 1429442610, 1026561627
1429442610, 1026561627, 2294438616
1026561627, 2294438616, 1339727545
2294438616, 1339727545, 2863217230
1339727545, 2863217230, 2990069287
2863217230, 2990069287, 2813999124
2990069287, 2813999124, 1101771813
2813999124, 1101771813, 1668387242
1101771813, 1668387242, 279508019
1668387242, 279508019, 4199553168
279508019, 4199553168, 1823536593
4199553168, 1823536593, 2818740806
1823536593, 2818740806, 1135975551
2818740806, 1135975551, 3723368524
1135975551, 3723368524, 1416245181
3723368524, 1416245181, 1509521442
1416245181, 1509521442, 20200203
1509521442, 20200203, 4138439496
20200203, 4138439496, 1739943401
4138439496, 1739943401, 1291239230
1739943401, 1291239230, 2535881687
1291239230, 2535881687, 1699292548
2535881687, 1699292548, 4126866517
1699292548, 4126866517, 1891247002
4126866517, 1891247002, 730221283
1891247002, 730221283, 611101440
730221283, 611101440, 3298387713
611101440, 3298387713, 2826871094
3298387713, 2826871094, 1515312175
2826871094, 1515312175, 1763524540
1515312175, 1763524540, 3499194861
1763524540, 3499194861, 1268151314
3499194861, 1268151314, 1574405051
1268151314, 1574405051, 578764728
1574405051, 578764728, 141705497
578764728, 141705497, 2336692270
141705497, 2336692270, 759301511
2336692270, 759301511, 4107290356
759301511, 4107290356, 176490629
4107290356, 176490629, 971327882
176490629, 971327882, 1029981587
971327882, 1029981587, 1268986224
1029981587, 1268986224, 859397169
1268986224, 859397169, 2939225126
859397169, 2939225126, 3485822943
2939225126, 3485822943, 1599871788
3485822943, 1599871788, 2278623261
1599871788, 2278623261, 3320939522
2278623261, 3320939522, 4226609259
3320939522, 4226609259, 1240227880
4226609259, 1240227880, 1229723721
1240227880, 1229723721, 785466654
1229723721, 785466654, 3740169015
785466654, 3740169015, 2261687396
3740169015, 2261687396, 999610549
2261687396, 999610549, 2491024250
999610549, 2491024250, 2637554755
2491024250, 2637554755, 2051189728
2637554755, 2051189728, 3974878561
2051189728, 3974878561, 1290844950
3974878561, 1290844950, 580087695
1290844950, 580087695, 3687426716
580087695, 3687426716, 2308168269
3687426716, 2308168269, 2486282226
2308168269, 2486282226, 3431432475
2486282226, 3431432475, 534901912
3431432475, 534901912, 129889145
534901912, 129889145, 2349614606
129889145, 2349614606, 1791935719
2349614606, 1791935719, 1023616468
1791935719, 1023616468, 3082120421
1023616468, 3082120421, 2101301610
3082120421, 2101301610, 1110320883
2101301610, 1110320883, 1742346832
1110320883, 1742346832, 2219561617
1742346832, 2219561617, 366265862
2219561617, 366265862, 4252947263
366265862, 4252947263, 2730814988
4252947263, 2730814988, 1870983293
2730814988, 1870983293, 2696798178
1870983293, 2696798178, 3103405515
2696798178, 3103405515, 1016003848
3103405515, 1016003848, 394449577
1016003848, 394449577, 1924078334
394449577, 1924078334, 2479225495
1924078334, 2479225495, 2590827332
2479225495, 2590827332, 1337050389
2590827332, 1337050389, 138163034
1337050389, 138163034, 1941966243
138163034, 1941966243, 3912793280
1941966243, 3912793280, 439636929
3912793280, 439636929, 2436113654
439636929, 2436113654, 3884620527
2436113654, 3884620527, 2448221564
3884620527, 2448221564, 2374978221
2448221564, 2374978221, 3845991378
2374978221, 3845991378, 1389891195
3845991378, 1389891195, 2372041080
1389891195, 2372041080, 1922414041
2372041080, 1922414041, 498123758
1922414041, 498123758, 3505853511
498123758, 3505853511, 4081767604
3505853511, 4081767604, 2794774853
4081767604, 2794774853, 1354213706
2794774853, 1354213706, 2040436819
1354213706, 2040436819, 1617744688
2040436819, 1617744688, 2378193137
1617744688, 2378193137, 698734566
2378193137, 698734566, 4093232799
698734566, 4093232799, 270569708
4093232799, 270569708, 568191197
270569708, 568191197, 1519815618
568191197, 1519815618, 2213808939
1519815618, 2213808939, 3305859560
2213808939, 3305859560, 1764859145
3305859560, 1764859145, 591937758
1764859145, 591937758, 4257550839
591937758, 4257550839, 3709598244
4257550839, 3709598244, 1638515061
3709598244, 1638515061, 1765323578
1638515061, 1765323578, 1270662915
1765323578, 1270662915, 751181216
1270662915, 751181216, 2890588705
751181216, 2890588705, 486596310
2890588705, 486596310, 1917802063
486596310, 1917802063, 2105471068
1917802063, 2105471068, 2228996877
2105471068, 2228996877, 3908108210
2228996877, 3908108210, 1046555611
3908108210, 1046555611, 3413691992
1046555611, 3413691992, 3520170041
3413691992, 3520170041, 1693225422
3520170041, 1693225422, 164819879
1693225422, 164819879, 2661241748
164819879, 2661241748, 1484481957
2661241748, 1484481957, 1267093802
1484481957, 1267093802, 1112381875
1267093802, 1112381875, 450059280
1112381875, 450059280, 1634660177
450059280, 1634660177, 1817983430
1634660177, 1817983430, 2655930879
1817983430, 2655930879, 2741437388
2655930879, 2741437388, 1496576317
2741437388, 1496576317, 1471383458
1496576317, 1471383458, 745697419
1471383458, 745697419, 769238728
745697419, 769238728, 959477609
769238728, 959477609, 4283741886
959477609, 4283741886, 2835593559
4283741886, 2835593559, 2681463044
2835593559, 2681463044, 3302280661
2681463044, 3302280661, 3366421274
3302280661, 3366421274, 3317960803
3366421274, 3317960803, 3563294336
3317960803, 3563294336, 3876028545
3563294336, 3876028545, 3423529142
3876028545, 3423529142, 1341759919
3423529142, 1341759919, 611830588
1341759919, 611830588, 3151059821
611830588, 3151059821, 1032135570
3151059821, 1032135570, 1622858043
1032135570, 1622858043, 2392650552
1622858043, 2392650552, 306801305
2392650552, 306801305, 980922286
306801305, 980922286, 58352391
980922286, 58352391, 3656950388
58352391, 3656950388, 1925249541
3656950388, 1925249541, 2028161290
1925249541, 2028161290, 4275251987
2028161290, 4275251987, 1350939888
4275251987, 1350939888, 4113536433
1350939888, 4113536433, 2477779878
4113536433, 2477779878, 2878627167
2477779878, 2878627167, 3968878252
2878627167, 3968878252, 1943996829
3968878252, 1943996829, 4031566722
1943996829, 4031566722, 101541355
4031566722, 101541355, 359773096
101541355, 359773096, 3864486345
359773096, 3864486345, 2039250078
3864486345, 2039250078, 1704587447
2039250078, 1704587447, 1200396260
1704587447, 1200396260, 4035635765
1200396260, 4035635765, 2881528570
4035635765, 2881528570, 2255350211
2881528570, 2255350211, 1133039456
2255350211, 1133039456, 4064423649
1133039456, 4064423649, 2920694422
4064423649, 2920694422, 3517021455
2920694422, 3517021455, 2697950748
3517021455, 2697950748, 583531469
2697950748, 583531469, 1966184306
583531469, 1966184306, 259856027
1966184306, 259856027, 3745966104
259856027, 3745966104, 2228575481
3745966104, 2228575481, 722083214
2228575481, 722083214, 4026884711
722083214, 4026884711, 1414447444
4026884711, 1414447444, 3200097893
1414447444, 3200097893, 1476825322
3200097893, 1476825322, 365382771
1476825322, 365382771, 2398870992
365382771, 2398870992, 584731665
2398870992, 584731665, 2304306566
584731665, 2304306566, 2397307071
2304306566, 2397307071, 261380492
2397307071, 261380492, 1949774333
261380492, 1949774333, 1889169250
1949774333, 1889169250, 3898403659
1889169250, 3898403659, 1850445960
3898403659, 1850445960, 863919145
1850445960, 863919145, 3097989758
863919145, 3097989758, 1201649687
3097989758, 1201649687, 1295916740
1201649687, 1295916740, 2149848725
1295916740, 2149848725, 196874970
2149848725, 196874970, 911364899
196874970, 911364899, 2980962368
911364899, 2980962368, 3654479169
2980962368, 3654479169, 114224246
3654479169, 114224246, 207546479
114224246, 207546479, 2692608252
207546479, 2692608252, 1310174253
2692608252, 1310174253, 372136786
1310174253, 372136786, 608166907
372136786, 608166907, 435072248
608166907, 435072248, 3729612633
435072248, 3729612633, 2002508654
3729612633, 2002508654, 1166799303
2002508654, 1166799303, 3499733044
1166799303, 3499733044, 701059781
3499733044, 701059781, 3693619402
701059781, 3693619402, 4056022483
3693619402, 4056022483, 934139568
4056022483, 934139568, 2823230065
934139568, 2823230065, 1796161382
2823230065, 1796161382, 2136290335
1796161382, 2136290335, 3295362156
2136290335, 3295362156, 9726557
3295362156, 9726557, 416570178
9726557, 416570178, 788070571
416570178, 788070571, 2128559464
788070571, 2128559464, 1199400585
2128559464, 1199400585, 2539518046
1199400585, 2539518046, 2804748151
2539518046, 2804748151, 1038120356
2804748151, 1038120356, 855134965
1038120356, 855134965, 1439814330
855134965, 1439814330, 2181647491
1439814330, 2181647491, 709542176
2181647491, 709542176, 2375138209
709542176, 2375138209, 1307633238
2375138209, 1307633238, 3645498319
1307633238, 3645498319, 1702575068
3645498319, 1702575068, 1981312141
1702575068, 1981312141, 2595450674
1981312141, 2595450674, 4238033243
2595450674, 4238033243, 4010557912
4238033243, 4010557912, 931754425
4010557912, 931754425, 337963342
931754425, 337963342, 3190165799
337963342, 3190165799, 634482452
3190165799, 634482452, 3309049637
634482452, 3309049637, 1820332202
3309049637, 1820332202, 22757171
1820332202, 22757171, 2148769680
22757171, 2148769680, 659417297
2148769680, 659417297, 2324357446
659417297, 2324357446, 2013263743
2324357446, 2013263743, 1460465484
2013263743, 1460465484, 1666101949
1460465484, 1666101949, 489854754
1666101949, 489854754, 3111757323
489854754, 3111757323, 3785669192
3111757323, 3785669192, 2905374953
3785669192, 2905374953, 2758258238
2905374953, 2758258238, 542766807
2758258238, 542766807, 3127614596
542766807, 3127614596, 3965689685
3127614596, 3965689685, 1798955674
3965689685, 1798955674, 439014883
1798955674, 439014883, 2362929664
439014883, 2362929664, 3780549121
2362929664, 3780549121, 791949366
3780549121, 791949366, 3581570863
791949366, 3581570863, 3317651132
3581570863, 3317651132, 1998732525
3317651132, 1998732525, 1895355154
1998732525, 1895355154, 2049388219
1895355154, 2049388219, 1662494392
2049388219, 1662494392, 224498713
1662494392, 224498713, 2854045486
224498713, 2854045486, 1475068039
2854045486, 1475068039, 1055784436
1475068039, 1055784436, 3329092485
1055784436, 3329092485, 3829811338
3329092485, 3829811338, 3073052819
3829811338, 3073052819, 1906653296
3073052819, 1906653296, 633786161
1906653296, 633786161, 1837355814
633786161, 1837355814, 939281119
1837355814, 939281119, 2809229868
939281119, 2809229868, 2327710493
2809229868, 2327710493, 2783781634
2327710493, 2783781634, 3950435179
2783781634, 3950435179, 2232682280
3950435179, 2232682280, 1399040841
2232682280, 1399040841, 578597918
1399040841, 578597918, 2470342199
578597918, 2470342199, 2010616676
2470342199, 2010616676, 3014785973
2010616676, 3014785973, 2704032378
3014785973, 2704032378, 3008294723
2704032378, 3008294723, 2362176224
3008294723, 2362176224, 2365163617
2362176224, 2365163617, 2320550422
2365163617, 2320550422, 1644726927
2320550422, 1644726927, 725762460
1644726927, 725762460, 3515686221
725762460, 3515686221, 4214654706
3515686221, 4214654706, 41659419
4214654706, 41659419, 3465075608
41659419, 3465075608, 1085130361
3465075608, 1085130361, 2516382990
1085130361, 2516382990, 1425342439
2516382990, 1425342439, 451370196
1425342439, 451370196, 2260127717
451370196, 2260127717, 2461192298
2260127717, 2461192298, 2311680499
2461192298, 2311680499, 3923419472
2311680499, 3923419472, 227132817
3923419472, 227132817, 3451000070
227132817, 3451000070, 1113730623
3451000070, 1113730623, 697353484
1113730623, 697353484, 154825597
697353484, 154825597, 3476815586
154825597, 3476815586, 2894635211
3476815586, 2894635211, 2879726600
2894635211, 2879726600, 2365253033
2879726600, 2365253033, 139790846
2365253033, 139790846, 603092375
139790846, 603092375, 1058822724
603092375, 1058822724, 3024578581
1058822724, 3024578581, 3235967578
3024578581, 3235967578, 101554339
3235967578, 101554339, 2980070336
101554339, 2980070336, 743605953
2980070336, 743605953, 1929294838
743605953, 1929294838, 2752263663
1929294838, 2752263663, 2482764924
2752263663, 2482764924, 2846952877
2482764924, 2846952877, 2409925330
2846952877, 2409925330, 2133899643
2409925330, 2133899643, 3721912440
2133899643, 3721912440, 373688537
3721912440, 373688537, 3900437230
373688537, 3900437230, 995741511
3900437230, 995741511, 3434449844
995741511, 3434449844, 2205074501
3434449844, 2205074501, 989702218
2205074501, 989702218, 4090389331
989702218, 4090389331, 2586565168
4090389331, 2586565168, 745458673
2586565168, 745458673, 2563614438
745458673, 2563614438, 3729367455
2563614438, 3729367455, 3848464364
3729367455, 3848464364, 354151389
3848464364, 354151389, 2841062082
354151389, 2841062082, 1749481003
2841062082, 1749481003, 3956281576
1749481003, 3956281576, 281686025
3956281576, 281686025, 11055070
281686025, 11055070, 982387959
11055070, 982387959, 3979473188
982387959, 3979473188, 1031267445
3979473188, 1031267445, 126874170
1031267445, 126874170, 3472806403
126874170, 3472806403, 1456235680
3472806403, 1456235680, 1060738337
1456235680, 1060738337, 821423574
1060738337, 821423574, 2224910671
821423574, 2224910671, 2447673180
2224910671, 2447673180, 3353742861
2447673180, 3353742861, 2021318322
3353742861, 2021318322, 1574852315
2021318322, 1574852315, 2440869208
1574852315, 2440869208, 922901305
2440869208, 922901305, 1716666574
922901305, 1716666574, 3576835751
1716666574, 3576835751, 2068875924
3576835751, 2068875924, 1575864485
2068875924, 1575864485, 341757994
1575864485, 341757994, 1943135411
341757994, 1943135411, 135324432
1943135411, 135324432, 3025003089
135324432, 3025003089, 4035872966
3025003089, 4035872966, 382379263
4035872966, 382379263, 1994382028
382379263, 1994382028, 2293920829
1994382028, 2293920829, 947300002
2293920829, 947300002, 239721355
947300002, 239721355, 806145480
