x, y, z
675053433, 733940028, 1821464965
733940028, 1821464965, 1573368922
1821464965, 1573368922, 1744130402
1573368922, 1744130402, 817907409
1744130402, 817907409, 310052107
817907409, 310052107, 861512955
310052107, 861512955, 1672635926
861512955, 1672635926, 2104807977
1672635926, 2104807977, 768162000
2104807977, 768162000, 1205469469
768162000, 1205469469, 1923869615
1205469469, 1923869615, 1877568869
1923869615, 1877568869, 563498650
1877568869, 563498650, 594442475
563498650, 594442475, 37453625
594442475, 37453625, 1473318337
37453625, 1473318337, 1397557285
1473318337, 1397557285, 613772574
1397557285, 613772574, 1836995490
613772574, 1836995490, 1293819472
1836995490, 1293819472, 333569561
1293819472, 333569561, 438198783
333569561, 438198783, 702356434
438198783, 702356434, 242486010
702356434, 242486010, 2077702701
242486010, 2077702701, 1256056968
2077702701, 1256056968, 1013294633
1256056968, 1013294633, 1088049369
1013294633, 1088049369, 1889947768
1088049369, 1889947768, 340678468
1889947768, 340678468, 310238457
340678468, 310238457, 858158655
310238457, 858158655, 1733013326
858158655, 1733013326, 1018014777
1733013326, 1018014777, 1003086777
1018014777, 1003086777, 1271790777
1003086777, 1271790777, 730086071
1271790777, 730086071, 1890836191
730086071, 1890836191, 324686854
1890836191, 324686854, 598087509
324686854, 598087509, 2119326660
598087509, 2119326660, 506825706
2119326660, 506825706, 1614555467
506825706, 1614555467, 1002772592
1614555467, 1002772592, 1277446107
1002772592, 1277446107, 628290131
1277446107, 628290131, 1575679464
628290131, 1575679464, 1702540646
1575679464, 1702540646, 1566523017
1702540646, 1566523017, 1867356692
1566523017, 1867356692, 747317836
1867356692, 747317836, 1580664421
747317836, 1580664421, 1612811420
1580664421, 1612811420, 1034165438
1612811420, 1034165438, 712374879
1034165438, 712374879, 62154000
712374879, 62154000, 1028711587
62154000, 1028711587, 810544197
1028711587, 810544197, 442589923
810544197, 442589923, 623315914
442589923, 623315914, 1665215370
623315914, 1665215370, 90894338
1665215370, 90894338, 511385503
90894338, 511385503, 1532479121
511385503, 1532479121, 332663173
1532479121, 332663173, 454513767
332663173, 454513767, 408686722
454513767, 408686722, 1233573532
408686722, 1233573532, 1417996481
1233573532, 1417996481, 245867046
1417996481, 245867046, 2016844053
245867046, 2016844053, 204028985
2016844053, 204028985, 622445504
204028985, 622445504, 1680882750
622445504, 1680882750, 1956365145
1680882750, 1956365145, 1292649329
1956365145, 1292649329, 354632135
1292649329, 354632135, 59072451
354632135, 59072451, 1084179469
59072451, 1084179469, 1959605968
1084179469, 1959605968, 1234314515
1959605968, 1234314515, 1404658787
1234314515, 1404658787, 485945538
1404658787, 485945538, 1990398491
485945538, 1990398491, 680049101
1990398491, 680049101, 644018004
680049101, 644018004, 1292577750
644018004, 1292577750, 355920557
1292577750, 355920557, 35880855
355920557, 35880855, 1501628197
35880855, 1501628197, 887979805
1501628197, 887979805, 1196232626
887979805, 1196232626, 2090132789
1196232626, 2090132789, 1032315384
2090132789, 1032315384, 745675851
1032315384, 745675851, 1610220151
745675851, 1610220151, 1080808280
1610220151, 1080808280, 2020287370
1080808280, 2020287370, 142049279
2020287370, 142049279, 1738080212
142049279, 1738080212, 926810829
1738080212, 926810829, 497274194
926810829, 497274194, 1786482683
497274194, 1786482683, 55566351
1786482683, 55566351, 1147289269
55566351, 1147289269, 823629568
1147289269, 823629568, 207053245
823629568, 207053245, 568008824
207053245, 568008824, 513259343
568008824, 513259343, 1498750001
513259343, 1498750001, 939787333
1498750001, 939787333, 263697122
939787333, 263697122, 1695902685
263697122, 1695902685, 1686006315
1695902685, 1686006315, 1864140975
1686006315, 1864140975, 805200742
1864140975, 805200742, 538772113
805200742, 538772113, 1039520141
538772113, 1039520141, 615990225
1039520141, 615990225, 1797077772
615990225, 1797077772, 2012338396
1797077772, 2012338396, 285130811
2012338396, 285130811, 1310096283
285130811, 1310096283, 40586963
1310096283, 40586963, 1416918253
40586963, 1416918253, 265275150
1416918253, 265275150, 1667498181
265275150, 1667498181, 49803740
1667498181, 49803740, 1251016267
49803740, 1251016267, 1104027251
1251016267, 1104027251, 1602345892
1104027251, 1602345892, 1222544942
1602345892, 1222544942, 1616511101
1222544942, 1616511101, 967571180
1616511101, 967571180, 1911071523
967571180, 1911071523, 2107934525
1911071523, 2107934525, 711884136
2107934525, 711884136, 70987374
711884136, 70987374, 869710855
70987374, 869710855, 1525073726
869710855, 1525073726, 465960283
1525073726, 465960283, 202649434
465960283, 202649434, 647277422
202649434, 647277422, 1233908226
647277422, 1233908226, 1411971989
1233908226, 1411971989, 354307902
1411971989, 354307902, 64908645
354307902, 64908645, 979127977
64908645, 979127977, 1703049177
979127977, 1703049177, 1557369459
1703049177, 1557369459, 2032120736
1557369459, 2032120736, 2076532338
2032120736, 2076532338, 1277123502
2076532338, 1277123502, 634097021
1277123502, 634097021, 1471155444
634097021, 1471155444, 1436489359
1471155444, 1436489359, 2060478889
1436489359, 2060478889, 1566085584
2060478889, 1566085584, 1875230486
1566085584, 1875230486, 605589544
1875230486, 605589544, 1984290030
605589544, 1984290030, 790001399
1984290030, 790001399, 812360287
790001399, 812360287, 409900303
812360287, 409900303, 1211729074
409900303, 1211729074, 1811196725
1211729074, 1811196725, 1758197242
1811196725, 1758197242, 564704289
1758197242, 564704289, 572740973
564704289, 572740973, 428080661
572740973, 428080661, 884482630
428080661, 884482630, 1259181776
884482630, 1259181776, 957048089
1259181776, 957048089, 2100487161
957048089, 2100487161, 845936688
2100487161, 845936688, 1953008732
845936688, 1953008732, 1353064763
1953008732, 1353064763, 1414637970
1353064763, 1414637970, 306320244
1414637970, 306320244, 928686489
306320244, 928686489, 463512314
928686489, 463512314, 246712876
463512314, 246712876, 2001619113
246712876, 2001619113, 478077905
2001619113, 478077905, 2132015885
478077905, 2132015885, 278419656
2132015885, 278419656, 1430897073
278419656, 1430897073, 13656390
1430897073, 13656390, 1901668567
13656390, 1901668567, 129704086
1901668567, 129704086, 1960293686
129704086, 1960293686, 1221935591
1960293686, 1221935591, 1627479419
1221935591, 1627479419, 770141456
1627479419, 770141456, 1169839261
770141456, 1169839261, 417729712
1169839261, 417729712, 1070799712
417729712, 1070799712, 52957947
1070799712, 52957947, 1194240541
52957947, 1194240541, 2125990319
1194240541, 2125990319, 386879844
2125990319, 386879844, 1626097336
386879844, 1626097336, 795018950
1626097336, 795018950, 722044369
795018950, 722044369, 2035586827
722044369, 2035586827, 2014142700
2035586827, 2014142700, 252653339
2014142700, 252653339, 1894690779
252653339, 1894690779, 255304270
1894690779, 255304270, 1846974021
255304270, 1846974021, 1114205914
1846974021, 1114205914, 1419129958
1114205914, 1419129958, 225464460
1419129958, 225464460, 236606954
225464460, 236606954, 36042062
236606954, 36042062, 1498726471
36042062, 1498726471, 940210873
1498726471, 940210873, 256073402
940210873, 256073402, 1833129645
256073402, 1833129645, 1363404682
1833129645, 1363404682, 1228519428
1363404682, 1228519428, 1508970353
1228519428, 1508970353, 755820997
1508970353, 755820997, 1427607523
755820997, 1427607523, 72868290
1427607523, 72868290, 835854367
72868290, 835854367, 2134490510
835854367, 2134490510, 233876406
2134490510, 233876406, 85191926
233876406, 85191926, 614028919
85191926, 614028919, 1832381280
614028919, 1832381280, 1376875252
1832381280, 1376875252, 986049168
1376875252, 986049168, 1578467739
986049168, 1578467739, 1652351696
1578467739, 1652351696, 322440470
1652351696, 322440470, 638522421
322440470, 638522421, 1391498244
638522421, 1391498244, 722835312
1391498244, 722835312, 2021349853
722835312, 2021349853, 122924585
2021349853, 122924585, 2082324704
122924585, 2082324704, 1172860914
2082324704, 1172860914, 363339958
1172860914, 363339958, 2049815284
363339958, 2049815284, 1758030474
2049815284, 1758030474, 567706113
1758030474, 567706113, 518708141
567706113, 518708141, 1400671637
518708141, 1400671637, 557714238
1400671637, 557714238, 698561891
557714238, 698561891, 310787784
698561891, 310787784, 848270769
310787784, 848270769, 1910995274
848270769, 1910995274, 2109307007
1910995274, 2109307007, 687179460
2109307007, 687179460, 515671542
687179460, 515671542, 1455330419
515671542, 1455330419, 1721339809
1455330419, 1721339809, 1228138083
1721339809, 1228138083, 1515834563
1228138083, 1515834563, 632265217
1515834563, 632265217, 1504127916
632265217, 1504127916, 842984863
1504127916, 842984863, 2006141582
842984863, 2006141582, 396673463
2006141582, 396673463, 1449812194
396673463, 1449812194, 1820667859
1449812194, 1820667859, 1587716830
1820667859, 1587716830, 1485868058
1587716830, 1485868058, 1171662307
1485868058, 1171662307, 384914884
1171662307, 384914884, 1661466616
384914884, 1661466616, 158371910
1661466616, 158371910, 1444272854
158371910, 1444272854, 1920375979
1444272854, 1920375979, 1940454317
1920375979, 1940454317, 1579044233
1940454317, 1579044233, 1641974804
1579044233, 1641974804, 509224526
1641974804, 509224526, 1571376707
509224526, 1571376707, 1779990272
1571376707, 1779990272, 172429749
1779990272, 172429749, 1191231752
172429749, 1191231752, 32664874
1191231752, 32664874, 1559515855
32664874, 1559515855, 1993485608
1559515855, 1993485608, 624480995
1993485608, 624480995, 1644243912
624480995, 1644243912, 468380582
1644243912, 468380582, 159084052
468380582, 159084052, 1431454298
159084052, 1431454298, 3626340
1431454298, 3626340, 2082209467
3626340, 2082209467, 1174935180
2082209467, 1174935180, 326003170
1174935180, 326003170, 574393821
326003170, 574393821, 398329397
574393821, 398329397, 1420005382
398329397, 1420005382, 209706828
1420005382, 209706828, 520244330
209706828, 520244330, 1373020235
520244330, 1373020235, 1055439474
1373020235, 1055439474, 329442231
1055439474, 329442231, 512490723
329442231, 512490723, 1512585161
512490723, 1512585161, 690754453
1512585161, 690754453, 451321668
690754453, 451321668, 466144504
451321668, 466144504, 199333456
466144504, 199333456, 706965026
199333456, 706965026, 159531354
706965026, 159531354, 1423402862
159531354, 1423402862, 148552188
1423402862, 148552188, 1621027850
148552188, 1621027850, 886269698
1621027850, 886269698, 1227014552
886269698, 1227014552, 1536058121
1227014552, 1536058121, 268241173
1536058121, 268241173, 1614109767
268241173, 1614109767, 1010795192
1614109767, 1010795192, 1133039307
1010795192, 1133039307, 1080128884
1133039307, 1080128884, 2032516498
1080128884, 2032516498, 2069408622
2032516498, 2069408622, 1405350390
2069408622, 1405350390, 473496684
1405350390, 473496684, 66994216
473496684, 66994216, 941587699
66994216, 941587699, 231290534
941587699, 231290534, 131737622
231290534, 131737622, 1923690038
131737622, 1923690038, 1880801255
1923690038, 1880801255, 505315702
1880801255, 505315702, 1641735539
505315702, 1641735539, 513531296
1641735539, 513531296, 1493854847
513531296, 1493854847, 1027900105
1493854847, 1027900105, 825150873
1027900105, 825150873, 179669755
825150873, 179669755, 1060911644
179669755, 1060911644, 230943171
1060911644, 230943171, 137990156
230943171, 137990156, 1811144426
137990156, 1811144426, 1759138624
1811144426, 1759138624, 547759413
1759138624, 547759413, 877748741
547759413, 877748741, 1380391778
877748741, 1380391778, 922751700
1380391778, 922751700, 570338516
922751700, 570338516, 471324887
570338516, 471324887, 106086562
471324887, 106086562, 237925471
106086562, 237925471, 12308756
237925471, 12308756, 1925925979
12308756, 1925925979, 1840554317
1925925979, 1840554317, 1229760586
1840554317, 1229760586, 1486629509
1229760586, 1486629509, 1157956189
1486629509, 1157956189, 631625008
1157956189, 631625008, 1515651678
631625008, 1515651678, 635557147
1515651678, 635557147, 1444873176
635557147, 1444873176, 1909570183
1444873176, 1909570183, 2134958645
1909570183, 2134958645, 225449976
2134958645, 225449976, 236867666
225449976, 236867666, 31349246
236867666, 31349246, 1583197159
31349246, 1583197159, 1567222136
1583197159, 1567222136, 1854772550
1567222136, 1854772550, 973832392
1854772550, 973832392, 1798369707
973832392, 1798369707, 1989083566
1798369707, 1989083566, 703717751
1989083566, 703717751, 217982304
703717751, 217982304, 371285762
217982304, 371285762, 1906790812
371285762, 1906790812, 37503676
1906790812, 37503676, 1472417419
37503676, 1472417419, 1413773809
1472417419, 1413773809, 321875142
1413773809, 321875142, 648698325
321875142, 648698325, 1208331972
648698325, 1208331972, 1872344561
1208331972, 1872344561, 657536194
1872344561, 657536194, 1049250330
657536194, 1049250330, 440846823
1049250330, 440846823, 654691714
440846823, 654691714, 1100450970
654691714, 1100450970, 1666718950
1100450970, 1666718950, 63829898
1666718950, 63829898, 998545423
63829898, 998545423, 1353535149
998545423, 1353535149, 1406171022
1353535149, 1406171022, 458725308
1406171022, 458725308, 332878984
458725308, 332878984, 450629169
332878984, 450629169, 478609486
450629169, 478609486, 2122447427
478609486, 2122447427, 450651900
2122447427, 450651900, 478200328
450651900, 478200328, 2129812271
478200328, 2129812271, 318084708
2129812271, 318084708, 716926137
318084708, 716926137, 2127715003
716926137, 2127715003, 355835532
2127715003, 355835532, 37411305
355835532, 37411305, 1474080097
37411305, 1474080097, 1383845605
1474080097, 1383845605, 860582814
1383845605, 860582814, 1689378464
860582814, 1689378464, 1803442293
1689378464, 1803442293, 1897777018
1803442293, 1897777018, 199751968
1897777018, 199751968, 699431810
199751968, 699431810, 295129242
699431810, 295129242, 1130124525
295129242, 1130124525, 1132594960
1130124525, 1132594960, 1088127130
1132594960, 1088127130, 1888548070
1088127130, 1888548070, 365873032
1888548070, 365873032, 2004219952
365873032, 2004219952, 431262803
2004219952, 431262803, 827204074
431262803, 827204074, 142712137
827204074, 142712137, 1726148768
142712137, 1726148768, 1141576821
1726148768, 1141576821, 926453632
1141576821, 926453632, 503703740
926453632, 503703740, 1670750855
503703740, 1670750855, 2138739255
1670750855, 2138739255, 157398996
2138739255, 157398996, 1461785306
157398996, 1461785306, 1605151843
1461785306, 1605151843, 1172037824
1605151843, 1172037824, 378155578
1172037824, 378155578, 1783134124
378155578, 1783134124, 115840413
1783134124, 115840413, 62356153
115840413, 62356153, 1025072833
62356153, 1025072833, 876041769
1025072833, 876041769, 1411117274
876041769, 1411117274, 369692772
1411117274, 369692772, 1935464632
369692772, 1935464632, 1668858563
1935464632, 1668858563, 25316864
1668858563, 25316864, 1691780035
25316864, 1691780035, 1760214015
1691780035, 1760214015, 528402375
1760214015, 528402375, 1226175425
528402375, 1226175425, 1551162407
1226175425, 1551162407, 2143847672
1551162407, 2143847672, 65447490
2143847672, 65447490, 969428767
65447490, 969428767, 1877634957
969428767, 1877634957, 562309066
1877634957, 562309066, 615854987
562309066, 615854987, 1799512056
615854987, 1799512056, 1968521284
1799512056, 1968521284, 1073838827
1968521284, 1073838827, 2145737524
1073838827, 2145737524, 31430154
2145737524, 31430154, 1581740815
31430154, 1581740815, 1593436328
1581740815, 1593436328, 1382917094
1593436328, 1382917094, 877296012
1382917094, 877296012, 1388540900
877296012, 1388540900, 776067504
1388540900, 776067504, 1063170397
776067504, 1063170397, 190285617
1063170397, 190285617, 869826128
190285617, 869826128, 1522998812
869826128, 1522998812, 503308735
1522998812, 503308735, 1677860945
503308735, 1677860945, 2010757635
1677860945, 2010757635, 313584509
2010757635, 313584509, 797929719
313584509, 797929719, 669650527
797929719, 669650527, 831192336
669650527, 831192336, 70923421
831192336, 70923421, 870862009
70923421, 870862009, 1504352954
870862009, 1504352954, 838934179
1504352954, 838934179, 2079053894
838934179, 2079053894, 1231735494
2079053894, 1231735494, 1451081165
1231735494, 1451081165, 1797826381
1451081165, 1797826381, 1998863434
1797826381, 1998863434, 527680127
1998863434, 527680127, 1239175889
527680127, 1239175889, 1317154055
1239175889, 1317154055, 2061030714
1317154055, 2061030714, 1556152734
2061030714, 1556152734, 2054021786
1556152734, 2054021786, 1682313438
2054021786, 1682313438, 1930612761
1682313438, 1930612761, 1756192241
1930612761, 1756192241, 600794307
1756192241, 600794307, 2070604296
600794307, 2070604296, 1383828258
2070604296, 1383828258, 860895060
1383828258, 860895060, 1683758036
860895060, 1683758036, 1904609997
1683758036, 1904609997, 76758346
1904609997, 76758346, 765833359
76758346, 765833359, 1247385007
765833359, 1247385007, 1169389931
1247385007, 1169389931, 425817652
1169389931, 425817652, 925216792
425817652, 925216792, 525966860
925216792, 525966860, 1270014695
525966860, 1270014695, 762055547
1270014695, 762055547, 1315385623
762055547, 1315385623, 2092862490
1315385623, 2092862490, 983180766
2092862490, 983180766, 1630098975
983180766, 1630098975, 722989448
1630098975, 722989448, 2018575405
722989448, 2018575405, 172864649
2018575405, 172864649, 1183403552
172864649, 1183403552, 173572474
1183403552, 173572474, 1170662702
173572474, 1170662702, 402907774
1170662702, 402907774, 1337594596
402907774, 1337594596, 1693100976
1337594596, 1693100976, 1736437077
1693100976, 1736437077, 956387259
1736437077, 956387259, 2112382101
956387259, 2112382101, 631827768
2112382101, 631827768, 1512001998
631827768, 1512001998, 701251387
1512001998, 701251387, 262376856
701251387, 262376856, 1719667473
262376856, 1719667473, 1258240131
1719667473, 1258240131, 973997699
1258240131, 973997699, 1795394181
973997699, 1795394181, 2042643034
1795394181, 2042643034, 1887130974
2042643034, 1887130974, 391380760
1887130974, 391380760, 1545080848
391380760, 1545080848, 105832087
1545080848, 105832087, 242506021
105832087, 242506021, 2077342503
242506021, 2077342503, 1262540532
2077342503, 1262540532, 896590481
1262540532, 896590481, 1041240458
896590481, 1041240458, 585024519
1041240458, 585024519, 206976833
585024519, 206976833, 569384240
206976833, 569384240, 488501855
569384240, 488501855, 1944384785
488501855, 1944384785, 1508295809
1944384785, 1508295809, 767962789
1508295809, 767962789, 1209055267
767962789, 1209055267, 1859325251
1209055267, 1859325251, 891883774
1859325251, 891883774, 1125961184
891883774, 1125961184, 1207535098
1125961184, 1207535098, 1886688293
1207535098, 1886688293, 399349018
1886688293, 399349018, 1401652204
399349018, 1401652204, 540064032
1401652204, 540064032, 1016265599
540064032, 1016265599, 1034571981
1016265599, 1034571981, 705057105
1034571981, 705057105, 193873932
705057105, 193873932, 805236458
193873932, 805236458, 538129225
805236458, 538129225, 1051092125
538129225, 1051092125, 407694513
1051092125, 407694513, 1251433294
407694513, 1251433294, 1096520765
1251433294, 1096520765, 1737462640
1096520765, 1737462640, 937927125
1737462640, 937927125, 297180866
937927125, 297180866, 1093195293
297180866, 1093195293, 1797321136
1093195293, 1797321136, 2007957844
1797321136, 2007957844, 363980747
2007957844, 363980747, 2038281082
363980747, 2038281082, 1965646110
2038281082, 1965646110, 1125591959
1965646110, 1125591959, 1214181148
1125591959, 1214181148, 1767059393
1214181148, 1767059393, 405185571
1767059393, 405185571, 1296594250
405185571, 1296594250, 283623557
1296594250, 283623557, 1337226855
283623557, 1337226855, 1699720314
1337226855, 1699720314, 1617288993
1699720314, 1617288993, 953569124
1617288993, 953569124, 15624884
953569124, 15624884, 1866235675
15624884, 1866235675, 767496142
1866235675, 767496142, 1217454913
767496142, 1217454913, 1708131623
1217454913, 1708131623, 1465885431
1708131623, 1465885431, 1531349593
1465885431, 1531349593, 352994677
1531349593, 352994677, 88546695
352994677, 88546695, 553643077
88546695, 553643077, 771842789
553643077, 771842789, 1139215267
771842789, 1139215267, 968961604
1139215267, 968961604, 1886043891
968961604, 1886043891, 410948254
1886043891, 410948254, 1192865956
410948254, 1192865956, 3249202
1192865956, 3249202, 2088997951
3249202, 2088997951, 1052742468
2088997951, 1052742468, 377988339
1052742468, 377988339, 1786144426
377988339, 1786144426, 61654977
1786144426, 61654977, 1037694001
61654977, 1037694001, 648860745
1037694001, 648860745, 1205408412
648860745, 1205408412, 1924968641
