x, y, z
10878657107, -10709679158, 16214227813
-10709679158, 16214227813, 5167841428
16214227813, 5167841428, 2400840967
5167841428, 2400840967, 5558940590
2400840967, 5558940590, 5426363321
5558940590, 5426363321, 16460976024
5426363321, 16460976024, 14775242747
16460976024, 14775242747, -12078785838
14775242747, -12078785838, 10473723469
-12078785838, 10473723469, -2819616804
10473723469, -2819616804, -40509649
-2819616804, -40509649, -5540840138
-40509649, -5540840138, -16824697055
-5540840138, -16824697055, -10374421152
-16824697055, -10374421152, 14305226403
-10374421152, 14305226403, -13954146598
14305226403, -13954146598, 93956661
-13954146598, 93956661, 7894578212
93956661, 7894578212, 2491945559
7894578212, 2491945559, 5587174334
2491945559, 5587174334, 14989888393
5587174334, 14989888393, -4113407960
14989888393, -4113407960, -7493181877
-4113407960, -7493181877, -12585979934
-7493181877, -12585979934, 3563198237
-12585979934, 3563198237, 4301917548
3563198237, 4301917548, 15885018751
4301917548, 15885018751, -17128888506
15885018751, -17128888506, -2227011343
-17128888506, -2227011343, -1167515664
-2227011343, -1167515664, -12378177805
-1167515664, -12378177805, 12969258474
-12378177805, 12969258474, -10869392123
12969258474, -10869392123, 14185348020
-10869392123, 14185348020, -4010165337
14185348020, -4010165337, -15892625458
-4010165337, -15892625458, 7855865689
-15892625458, 7855865689, 8150533304
7855865689, 8150533304, -15310344037
8150533304, -15310344037, 5160024306
-15310344037, 5160024306, 15843900397
5160024306, 15843900397, -13525885188
15843900397, -13525885188, 1269330383
-13525885188, 1269330383, 6485984598
1269330383, 6485984598, 8378361537
6485984598, 8378361537, -13176344960
8378361537, -13176344960, 13568234307
-13176344960, 13568234307, -10856435462
13568234307, -10856435462, 16225678293
-10856435462, 16225678293, 5128099652
16225678293, 5128099652, 6411774199
5128099652, 6411774199, 4584144862
6411774199, 4584144862, 10056570665
4584144862, 10056570665, -4107387576
10056570665, -4107387576, -1884813589
-4107387576, -1884813589, -15923612158
-1884813589, -15923612158, 2272478397
-15923612158, 2272478397, 6148129932
2272478397, 6148129932, 3975528735
6148129932, 3975528735, 6338746214
3975528735, 6338746214, 6733164689
6338746214, 6733164689, 1257984272
6733164689, 1257984272, 774499219
1257984272, 774499219, 16678643722
774499219, 16678643722, 16171699877
16678643722, 16171699877, -14445263148
16171699877, -14445263148, 7518001735
-14445263148, 7518001735, 9170234350
7518001735, 9170234350, -13641919751
9170234350, -13641919751, 3946858968
-13641919751, 3946858968, 12165062971
3946858968, 12165062971, -12035692782
12165062971, -12035692782, 6125040013
-12035692782, 6125040013, 2550660636
6125040013, 2550660636, 16338326639
2550660636, 16338326639, 8445156726
16338326639, 8445156726, -8370233759
8445156726, -8370233759, 4217980832
-8370233759, 4217980832, 15815559139
4217980832, 15815559139, -14157343974
15815559139, -14157343974, 13825494389
-14157343974, 13825494389, -13542962588
13825494389, -13542962588, 1963315095
-13542962588, 1963315095, 12248501246
1963315095, 12248501246, -1631243575
12248501246, -1631243575, -2926155160
-1631243575, -2926155160, -6961758325
-2926155160, -6961758325, -12970914782
-6961758325, -12970914782, 12162957917
-12970914782, 12162957917, -8331637844
12162957917, -8331637844, 10865961919
-8331637844, 10865961919, -483846266
10865961919, -483846266, -1829375951
-483846266, -1829375951, -9410194896
-1829375951, -9410194896, 13970499635
-9410194896, 13970499635, -12352654806
13970499635, -12352654806, 3043782725
-12352654806, 3043782725, 15862964724
3043782725, 15862964724, -3130554137
15862964724, -3130554137, -15263768562
-3130554137, -15263768562, 1870476953
-15263768562, 1870476953, 4110524152
1870476953, 4110524152, 11057275355
4110524152, 11057275355, -13002414798
11057275355, -13002414798, 5957105453
-13002414798, 5957105453, 8534224188
5957105453, 8534224188, -6878017777
8534224188, -6878017777, -8349203050
-6878017777, -8349203050, 6768666113
-8349203050, 6768666113, 3364090048
6768666113, 3364090048, 16658386051
3364090048, 16658386051, 4878828858
16658386051, 4878828858, 14597355285
4878828858, 14597355285, -7466889852
14597355285, -7466889852, -3422697929
-7466889852, -3422697929, -3912505314
-3422697929, -3912505314, -12252750231
-3912505314, -12252750231, 4422035336
-12252750231, 4422035336, 14377224235
4422035336, 14377224235, -13563006398
14377224235, -13563006398, 16032223229
-13563006398, 16032223229, -2025659700
16032223229, -2025659700, -14112446881
-2025659700, -14112446881, 1129867174
-14112446881, 1129867174, 6766493649
1129867174, 6766493649, 11497808720
6766493649, 11497808720, -3183676205
11497808720, -3183676205, -1734620086
-3183676205, -1734620086, -4893318683
-1734620086, -4893318683, -11105219308
-4893318683, -11105219308, 12579080071
-11105219308, 12579080071, -4481752018
12579080071, -4481752018, -14525126087
-4481752018, -14525126087, 3332064280
-14525126087, 3332064280, 15011426939
3332064280, 15011426939, -14386810030
15011426939, -14386810030, 1392463053
-14386810030, 1392463053, 14592322652
1392463053, 14592322652, -3856102993
14592322652, -3856102993, -7150273098
-3856102993, -7150273098, -8663892575
-7150273098, -8663892575, 11114441184
-8663892575, 11114441184, -12384181981
11114441184, -12384181981, 9825077082
-12384181981, 9825077082, -4784836427
9825077082, -4784836427, -7060250460
-4784836427, -7060250460, -12448969513
-7060250460, -12448969513, 5548299326
-12448969513, 5548299326, 15070992905
5548299326, 15070992905, -12705876824
15070992905, -12705876824, 17159233739
-12705876824, 17159233739, 12528986210
17159233739, 12528986210, -3255030371
12528986210, -3255030371, -6743012884
-3255030371, -6743012884, -765398785
-6743012884, -765398785, -3445127226
-765398785, -3445127226, -13261627535
-3445127226, -13261627535, 6445057136
-13261627535, 6445057136, 2200572275
6445057136, 2200572275, 8515417706
2200572275, 8515417706, -3014859899
8515417706, -3014859899, -3460478924
-3014859899, -3460478924, -5735868889
-3460478924, -5735868889, -10874242994
-5735868889, -10874242994, 4685409753
-10874242994, 4685409753, 16501782840
4685409753, 16501782840, 14253216539
16501782840, 14253216539, -5656456846
14253216539, -5656456846, -17154444691
-5656456846, -17154444691, -16553493636
-17154444691, -16553493636, -8252597169
-16553493636, -8252597169, 16912057814
-8252597169, 16912057814, 12863006017
16912057814, 12863006017, -9230601472
12863006017, -9230601472, 4963894723
-9230601472, 4963894723, 10760837498
4963894723, 10760837498, -1008076203
10760837498, -1008076203, -2138750012
-1008076203, -2138750012, -12181838985
-2138750012, -12181838985, 8809255006
-12181838985, 8809255006, -16931691095
8809255006, -16931691095, -8918609464
-16931691095, -8918609464, 3186248043
-8918609464, 3186248043, 6748909186
3186248043, 6748909186, 14542412605
6748909186, 14542412605, -11544428276
14542412605, -11544428276, 10036235167
-11544428276, 10036235167, -4875978778
10036235167, -4875978778, -7771042031
-4875978778, -7771042031, -3923561072
-7771042031, -3923561072, -14094680557
-3923561072, -14094680557, 12001669258
-14094680557, 12001669258, -1661373147
12001669258, -1661373147, -13396208812
-1661373147, -13396208812, 4552373447
-13396208812, 4552373447, 7993056366
4552373447, 7993056366, 14340440441
7993056366, 14340440441, -15779529128
14340440441, -15779529128, 15718450107
-15779529128, 15718450107, -9229385838
15718450107, -9229385838, 5222443021
-9229385838, 5222443021, 10760985244
5222443021, 10760985244, -5875548433
10760985244, -5875548433, -6118482442
-5875548433, -6118482442, -14597694239
-6118482442, -14597694239, 5285989408
-14597694239, 5285989408, 627489379
5285989408, 627489379, 4142447514
627489379, 4142447514, 7030723573
4142447514, 7030723573, 15133095652
7030723573, 15133095652, -17000953321
15133095652, -17000953321, -12730852226
-17000953321, -12730852226, 12504219977
-12730852226, 12504219977, -8819425560
12504219977, -8819425560, 12445188619
-8819425560, 12445188619, -15035661150
12445188619, -15035661150, 9473792221
-15035661150, 9473792221, -5691963348
9473792221, -5691963348, -4794567105
-5691963348, -4794567105, -12821645306
-4794567105, -12821645306, 14097288881
-12821645306, 14097288881, -15270611280
14097288881, -15270611280, 4174609075
-15270611280, 4174609075, 10180082346
4174609075, 10180082346, -368863547
10180082346, -368863547, -5260300684
-368863547, -5260300684, -2846104729
-5260300684, -2846104729, -8189226866
-2846104729, -8189226866, 2631427353
-8189226866, 2631427353, 4727640952
2631427353, 4727640952, 103367771
4727640952, 103367771, 14015200690
103367771, 14015200690, -9647690323
14015200690, -9647690323, 7315048892
-9647690323, 7315048892, 5186072975
7315048892, 5186072975, 10903684630
5186072975, 10903684630, -12643441535
10903684630, -12643441535, 2529539392
-12643441535, 2529539392, 11288411907
2529539392, 11288411907, -1427051078
11288411907, -1427051078, -1645724267
-1427051078, -1645724267, -9887581692
-1645724267, -9887581692, 8710144183
-9887581692, 8710144183, -4323247970
8710144183, -4323247970, -13086085911
-4323247970, -13086085911, 4663016456
-13086085911, 4663016456, 11438770859
4663016456, 11438770859, -5483091262
11438770859, -5483091262, -1035131267
-5483091262, -1035131267, -4418805940
-1035131267, -4418805940, -7611305761
-4418805940, -7611305761, -12983220186
-7611305761, -12983220186, 5688548945
-12983220186, 5688548945, 3383560144
5688548945, 3383560144, 16145958739
3383560144, 16145958739, -13411461942
16145958739, -13411461942, 3541256293
-13411461942, 3541256293, 15595837844
3541256293, 15595837844, -2750275065
15595837844, -2750275065, -7725771602
-2750275065, -7725771602, -307128135
-7725771602, -307128135, -1105921896
-307128135, -1105921896, -825944837
-1105921896, -825944837, -15651697710
-825944837, -15651697710, 10455302989
-15651697710, 10455302989, -349222692
10455302989, -349222692, -11207429073
-349222692, -11207429073, 11578277430
-11207429073, 11578277430, -4810048479
11578277430, -4810048479, -4337701280
-4810048479, -4337701280, -2003217501
-4337701280, -2003217501, -10967715878
-2003217501, -10967715878, 10034460469
-10967715878, 10034460469, -13933376220
10034460469, -13933376220, 4535125847
-13933376220, 4535125847, 16101942462
4535125847, 16101942462, -9310590839
16101942462, -9310590839, 12965251368
-9310590839, 12965251368, -12325215413
12965251368, -12325215413, 2553159906
-12325215413, 2553159906, 508511261
2553159906, 508511261, 11200267884
508511261, 11200267884, -11703108737
11200267884, -11703108737, 7126263878
-11703108737, 7126263878, 11683085809
7126263878, 11683085809, -2008323856
11683085809, -2008323856, -4480490509
-2008323856, -4480490509, -15843737878
-4480490509, -15843737878, 6372231685
-15843737878, 6372231685, 11407217844
6372231685, 11407217844, -10177318745
11407217844, -10177318745, 9874680014
-10177318745, 9874680014, -16886965159
9874680014, -16886965159, -6310318664
-16886965159, -6310318664, -15902706277
-6310318664, -15902706277, 3838831090
-15902706277, 3838831090, 4674693357
3838831090, 4674693357, 1224022012
4674693357, 1224022012, 16782411471
1224022012, 16782411471, 10707519062
16782411471, 10707519062, -4902542399
10707519062, -4902542399, -14165969024
-4902542399, -14165969024, 9379788867
-14165969024, 9379788867, -173030918
9379788867, -173030918, -8836562731
-173030918, -8836562731, 3784765508
-8836562731, 3784765508, 11593375223
3784765508, 11593375223, -16294502178
11593375223, -16294502178, -8748026839
-16294502178, -8748026839, 4838680136
-8748026839, 4838680136, 9795636203
4838680136, 9795636203, -9486178558
9795636203, -9486178558, 5894894013
-9486178558, 5894894013, 16939482508
5894894013, 16939482508, 13194548767
16939482508, 13194548767, -1947707290
13194548767, -1947707290, -12292215407
-1947707290, -12292215407, 9868155408
-12292215407, 9868155408, -9312431981
9868155408, -9312431981, 10714544394
-9312431981, 10714544394, -10537968731
10714544394, -10537968731, 6484549588
-10537968731, 6484549588, 14146654023
6484549588, 14146654023, -14690611986
14146654023, -14690611986, 6782955513
-14690611986, 6782955513, 10514313944
6782955513, 10514313944, -5710420421
10514313944, -5710420421, -13013575662
-5710420421, -13013575662, 11005107853
-13013575662, 11005107853, -13365397732
11005107853, -13365397732, 2684250479
-13365397732, 2684250479, 16986726006
2684250479, 16986726006, 8774638433
16986726006, 8774638433, -12048183136
8774638433, -12048183136, 1253059811
-12048183136, 1253059811, 7280682010
1253059811, 7280682010, 422140533
7280682010, 422140533, 7347348324
422140533, 7347348324, 9331229847
7347348324, 9331229847, -15692403458
9331229847, -15692403458, 2260881353
-15692403458, 2260881353, 2119373672
2260881353, 2119373672, 12829983883
2119373672, 12829983883, -2916516574
12829983883, -2916516574, -10198569123
-2916516574, -10198569123, 5551604908
-10198569123, 5551604908, 12050825407
5551604908, 12050825407, -5572241274
12050825407, -5572241274, -2095436495
-5572241274, -2095436495, -4699514064
-2095436495, -4699514064, -4114412237
-4699514064, -4114412237, -3952934102
-4114412237, -3952934102, -3507241659
-3952934102, -3507241659, -7275037964
-3507241659, -7275037964, -16602022425
-7275037964, -16602022425, -2949889778
-16602022425, -2949889778, -13851913319
-2949889778, -13851913319, 5068261368
-13851913319, 5068261368, 8568104667
5068261368, 8568104667, -4271106510
8568104667, -4271106510, -14096096211
-4271106510, -14096096211, 3295454780
-14096096211, 3295454780, 2364644367
3295454780, 2364644367, 7234504342
2364644367, 7234504342, 16108233473
7234504342, 16108233473, -12269618752
16108233473, -12269618752, 17009291651
-12269618752, 17009291651, 17043674682
17009291651, 17043674682, 8511783957
17043674682, 8511783957, -15744129404
8511783957, -15744129404, 10011261751
-15744129404, 10011261751, -11900155618
10011261751, -11900155618, 6304004969
-11900155618, 6304004969, 16778399880
6304004969, 16778399880, 12941102379
16778399880, 12941102379, -10658421950
12941102379, -10658421950, 4282055933
-10658421950, 4282055933, 12537748428
4282055933, 12537748428, -9431598241
12537748428, -9431598241, 3303811238
-9431598241, 3303811238, 182009041
3303811238, 182009041, 5937851472
182009041, 5937851472, 11321711059
5937851472, 11321711059, -10541605558
11321711059, -10541605558, 4641631973
-10541605558, 4641631973, 6921414164
4641631973, 6921414164, 2483010695
6921414164, 2483010695, 12234999086
2483010695, 12234999086, -1143994567
12234999086, -1143994567, -3798749928
-1143994567, -3798749928, -11899570309
-3798749928, -11899570309, 7513990226
-11899570309, 7513990226, 1859664333
7513990226, 1859664333, 8223876444
1859664333, 8223876444, -720314705
8223876444, -720314705, -13477708106
-720314705, -13477708106, 15305702049
-13477708106, 15305702049, -15358233888
15305702049, -15358233888, 7229621795
-15358233888, 7229621795, 3963230298
7229621795, 3963230298, 9823010229
3963230298, 9823010229, -11617502812
9823010229, -11617502812, 15762604503
-11617502812, 15762604503, -4325837506
15762604503, -4325837506, -2152515831
-4325837506, -2152515831, -9207718488
-2152515831, -9207718488, 12937602507
-9207718488, 12937602507, -8388601502
12937602507, -8388601502, 15558466205
-8388601502, 15558466205, -12701646100
15558466205, -12701646100, 6593545727
-12701646100, 6593545727, 12739791046
6593545727, 12739791046, -7755735951
12739791046, -7755735951, -8777364112
-7755735951, -8777364112, 227096179
-8777364112, 227096179, 13745096554
227096179, 13745096554, -15289470843
13745096554, -15289470843, 1913676084
-15289470843, 1913676084, 15850818343
1913676084, 15850818343, -1662248626
15850818343, -1662248626, -15891297575
-1662248626, -15891297575, 5782905400
-15891297575, 5782905400, 5253503003
5782905400, 5253503003, 9788686962
5253503003, 9788686962, -1715904659
9788686962, -1715904659, -3109456772
-1715904659, -3109456772, -1035718321
-3109456772, -1035718321, -3235707178
-1035718321, -3235707178, -2874580415
-3235707178, -2874580415, -16674604032
-2874580415, -16674604032, -7107614013
-16674604032, -7107614013, -10606925190
-7107614013, -10606925190, 13845956437
-10606925190, 13845956437, -6058828604
13845956437, -6058828604, -7188850569
-6058828604, -7188850569, -4926885538
-7188850569, -4926885538, -8174337367
-4926885538, -8174337367, 10891360968
-8174337367, 10891360968, -6316503445
10891360968, -6316503445, -9029181566
-6316503445, -9029181566, 15689271357
-9029181566, 15689271357, -9298314740
15689271357, -9298314740, 6907355295
-9298314740, 6907355295, 393165030
6907355295, 393165030, 3001093137
393165030, 3001093137, 13138787984
3001093137, 13138787984, -16654802157
13138787984, -16654802157, -12113673846
-16654802157, -12113673846, 12795134501
-12113673846, 12795134501, -7382782892
12795134501, -7382782892, -12118201913
-7382782892, -12118201913, 477019502
-12118201913, 477019502, 8950554233
477019502, 8950554233, -1426790568
8950554233, -1426790568, -5514442565
-1426790568, -5514442565, -8590757742
-5514442565, -8590757742, 13440259341
-8590757742, 13440259341, -5370424420
13440259341, -5370424420, -13917514769
-5370424420, -13917514769, 5048327926
-13917514769, 5048327926, 5006219745
5048327926, 5006219745, 2178012448
5006219745, 2178012448, 5243576163
2178012448, 5243576163, 15423573146
5243576163, 15423573146, -14959288075
15423573146, -14959288075, 7156764644
-14959288075, 7156764644, 328564503
7156764644, 328564503, 4739579262
328564503, 4739579262, 15051152969
4739579262, 15051152969, -9267779608
15051152969, -9267779608, 8587478795
-9267779608, 8587478795, -2618165854
8587478795, -2618165854, -3199810083
-2618165854, -3199810083, -2484666068
-3199810083, -2484666068, -9565484225
-2484666068, -9565484225, 10828937478
-9565484225, 10828937478, -1921397839
10828937478, -1921397839, -2896281680
-1921397839, -2896281680, -4017905741
-2896281680, -4017905741, -6668203094
-4017905741, -6668203094, -13182901307
-6668203094, -13182901307, 13073532788
-13182901307, 13073532788, -2623039385
13073532788, -2623039385, -4612476530
-2623039385, -4612476530, -15199518183
-4612476530, -15199518183, 11071519864
-15199518183, 11071519864, -15725655717
11071519864, -15725655717, 2770742962
-15725655717, 2770742962, 4053949101
2770742962, 4053949101, 13688865468
4053949101, 13688865468, -15442966897
13688865468, -15442966897, 15304984342
-15442966897, 15304984342, -10961493631
15304984342, -10961493631, 13224132160
-10961493631, 13224132160, -8692440061
13224132160, -8692440061, 16032710330
-8692440061, 16032710330, -11133793643
16032710330, -11133793643, 6135534340
-11133793643, 6135534340, 10043667895
6135534340, 10043667895, -3792660066
10043667895, -3792660066, -5454312983
-3792660066, -5454312983, -11274738424
-5454312983, -11274738424, 3214299051
-11274738424, 3214299051, 740891586
3214299051, 740891586, 11213591421
740891586, 11213591421, -9104500660
11213591421, -9104500660, 16833234399
-9104500660, 16833234399, 9490762022
16833234399, 9490762022, -8511612079
9490762022, -8511612079, 15436140752
-8511612079, 15436140752, -6482793389
15436140752, -6482793389, -9466059318
-6482793389, -9466059318, 13071095141
-9466059318, 13071095141, -12398873964
13071095141, -12398873964, 5629695751
-12398873964, 5629695751, 3089200558
5629695751, 3089200558, 2459399609
