x, y, z
1620152213, 1455500924, 1410107152
1455500924, 1410107152, 640658880
1410107152, 640658880, 1480279680
640658880, 1480279680, 1357046649
1480279680, 1357046649, 1305109438
1357046649, 1305109438, 357413306
1305109438, 357413306, 1961557575
357413306, 1961557575, 1644222948
1961557575, 1644222948, 1585297082
1644222948, 1585297082, 443168024
1585297082, 443168024, 1079078737
443168024, 1079078737, 993855742
1079078737, 993855742, 1773331749
993855742, 1773331749, 1798686559
1773331749, 1798686559, 1635041279
1798686559, 1635041279, 758584065
1635041279, 758584065, 867736618
758584065, 867736618, 1993236390
867736618, 1993236390, 1803945149
1993236390, 1803945149, 2069368823
1803945149, 2069368823, 300614828
2069368823, 300614828, 431359609
300614828, 431359609, 158244727
431359609, 158244727, 31884638
158244727, 31884638, 1505069646
31884638, 1505069646, 1845104056
1505069646, 1845104056, 281111498
1845104056, 281111498, 1731438212
281111498, 1731438212, 337873859
1731438212, 337873859, 1518232471
337873859, 1518232471, 1572670119
1518232471, 1572670119, 812392799
1572670119, 812392799, 1961406309
812392799, 1961406309, 784912803
1961406309, 784912803, 471929592
784912803, 471929592, 6808056
471929592, 6808056, 66673185
6808056, 66673185, 1450809929
66673185, 1450809929, 456870442
1450809929, 456870442, 1083534739
456870442, 1083534739, 1341163584
1083534739, 1341163584, 1265340802
1341163584, 1265340802, 535965368
1265340802, 535965368, 848783319
535965368, 848783319, 1926573983
848783319, 1926573983, 873400058
1926573983, 873400058, 495241814
873400058, 495241814, 29645190
495241814, 29645190, 778857588
29645190, 778857588, 238422319
778857588, 238422319, 518896176
238422319, 518896176, 1535536735
518896176, 1535536735, 1495658980
1535536735, 1495658980, 701895087
1495658980, 701895087, 328245858
701895087, 328245858, 621463952
328245858, 621463952, 487362049
621463952, 487362049, 1917598041
487362049, 1917598041, 1387400470
1917598041, 1387400470, 1930555675
1387400470, 1930555675, 1947610007
1930555675, 1947610007, 543549531
1947610007, 543549531, 1871695502
543549531, 1871695502, 1829064105
1871695502, 1829064105, 1258233344
1829064105, 1258233344, 1049243770
1258233344, 1049243770, 1791690822
1049243770, 1791690822, 1098753131
1791690822, 1098753131, 1508756542
1098753131, 1508756542, 1574118171
1508756542, 1574118171, 1991834187
1574118171, 1991834187, 690197193
1991834187, 690197193, 447403745
690197193, 447403745, 1530620663
447403745, 1530620663, 415148638
1530620663, 415148638, 1469994741
415148638, 1469994741, 961478637
1469994741, 961478637, 118707663
961478637, 118707663, 651230477
118707663, 651230477, 680730481
651230477, 680730481, 893765604
680730481, 893765604, 13002454
893765604, 13002454, 576232110
13002454, 576232110, 1091985866
576232110, 1091985866, 1263622071
1091985866, 1263622071, 1322963500
1263622071, 1322963500, 1049897661
1322963500, 1049897661, 1143408578
1049897661, 1143408578, 998257091
1143408578, 998257091, 1629968275
998257091, 1629968275, 692743739
1629968275, 692743739, 965157832
692743739, 965157832, 1623470454
965157832, 1623470454, 569038710
1623470454, 569038710, 1751725280
569038710, 1751725280, 362390255
1751725280, 362390255, 1685694290
362390255, 1685694290, 1993687760
1685694290, 1993687760, 2117189949
1993687760, 2117189949, 129267449
2117189949, 129267449, 1429036144
129267449, 1429036144, 1681481737
1429036144, 1681481737, 513004715
1681481737, 513004715, 616664208
513004715, 616664208, 727153301
616664208, 727153301, 1944266003
727153301, 1944266003, 186405972
1944266003, 186405972, 46193482
186405972, 46193482, 717544036
46193482, 717544036, 1951902940
717544036, 1951902940, 1609288262
1951902940, 1609288262, 1027732071
1609288262, 1027732071, 635069894
1027732071, 635069894, 129792349
635069894, 129792349, 996680280
129792349, 996680280, 677652139
996680280, 677652139, 475490565
677652139, 475490565, 99843979
475490565, 99843979, 615406441
99843979, 615406441, 143024560
615406441, 143024560, 1926094302
143024560, 1926094302, 1341038624
1926094302, 1341038624, 1675847583
1341038624, 1675847583, 1277180150
1675847583, 1277180150, 802482574
1277180150, 802482574, 326304968
802482574, 326304968, 1422043230
326304968, 1422043230, 1281462622
1422043230, 1281462622, 1363258374
1281462622, 1363258374, 503576333
1363258374, 503576333, 765769850
503576333, 765769850, 1987897186
765769850, 1987897186, 1773266505
1987897186, 1773266505, 796777082
1773266505, 796777082, 1941891099
796777082, 1941891099, 1511531926
1941891099, 1511531926, 253209474
1511531926, 253209474, 1345084377
253209474, 1345084377, 1547378769
1345084377, 1547378769, 1891832092
1547378769, 1891832092, 1032307904
1891832092, 1032307904, 324288996
1032307904, 324288996, 745822933
324288996, 745822933, 1202940535
745822933, 1202940535, 1332233752
1202940535, 1332233752, 1857633377
1332233752, 1857633377, 1641060682
1857633377, 1641060682, 1410893933
1641060682, 1410893933, 2112142532
1410893933, 2112142532, 1298537200
2112142532, 1298537200, 936492564
1298537200, 936492564, 901787494
936492564, 901787494, 690598184
901787494, 690598184, 476287483
690598184, 476287483, 2060650758
476287483, 2060650758, 377694025
2060650758, 377694025, 1679601392
377694025, 1679601392, 2088668041
1679601392, 2088668041, 2032747755
2088668041, 2032747755, 2091566528
2032747755, 2091566528, 211693030
2091566528, 211693030, 907058704
211693030, 907058704, 1734105748
907058704, 1734105748, 253485295
1734105748, 253485295, 1774337986
253485295, 1774337986, 978628905
1774337986, 978628905, 1198090196
978628905, 1198090196, 1277237406
1198090196, 1277237406, 1418803303
1277237406, 1418803303, 1653252636
1418803303, 1653252636, 1518186189
1653252636, 1518186189, 1486075344
1518186189, 1486075344, 1946669483
1486075344, 1946669483, 240672114
1946669483, 240672114, 1744568271
240672114, 1744568271, 631275983
1744568271, 631275983, 1677508110
631275983, 1677508110, 1975584028
1677508110, 1975584028, 110303259
1975584028, 110303259, 836654276
110303259, 836654276, 561091314
836654276, 561091314, 375062130
561091314, 375062130, 1336933020
375062130, 1336933020, 1062732423
1336933020, 1062732423, 67431097
1062732423, 67431097, 1528758082
67431097, 1528758082, 700814361
1528758082, 700814361, 1847612287
700814361, 1847612287, 1096845867
1847612287, 1096845867, 1785012819
1096845867, 1785012819, 867417368
1785012819, 867417368, 1615105169
867417368, 1615105169, 495292111
1615105169, 495292111, 310048030
495292111, 310048030, 514920187
310048030, 514920187, 736616299
514920187, 736616299, 1318625650
736616299, 1318625650, 2110937717
1318625650, 2110937717, 1122970804
2110937717, 1122970804, 141462310
1122970804, 141462310, 1676652197
141462310, 1676652197, 1461996898
1676652197, 1461996898, 1444655644
1461996898, 1444655644, 1883606140
1444655644, 1883606140, 1241853607
1883606140, 1241853607, 656941139
1241853607, 656941139, 1462189067
656941139, 1462189067, 2130910855
1462189067, 2130910855, 1026157699
2130910855, 1026157699, 1947970374
1026157699, 1947970374, 758955812
1947970374, 758955812, 1632466879
758955812, 1632466879, 1043773191
1632466879, 1043773191, 1861860494
1043773191, 1861860494, 1677278924
1861860494, 1677278924, 1649964857
1677278924, 1649964857, 1727595958
1649964857, 1727595958, 1699508314
1727595958, 1699508314, 943026047
1699508314, 943026047, 599449278
943026047, 599449278, 821438660
599449278, 821438660, 527498652
821438660, 527498652, 173828213
527498652, 173828213, 643060894
173828213, 643060894, 1463780536
643060894, 1463780536, 1643299662
1463780536, 1643299662, 2114515163
1643299662, 2114515163, 2011174910
2114515163, 2011174910, 130850681
2011174910, 130850681, 543816724
130850681, 543816724, 1884466923
543816724, 1884466923, 1990520507
1884466923, 1990520507, 1702059323
1990520507, 1702059323, 1676213607
1702059323, 1676213607, 1765655478
1676213607, 1765655478, 624596402
1765655478, 624596402, 1370000709
624596402, 1370000709, 1692798421
1370000709, 1692798421, 1319811741
1692798421, 1319811741, 1382677909
1319811741, 1382677909, 1601080226
1382677909, 1601080226, 2102101010
1601080226, 2102101010, 1915532960
2102101010, 1915532960, 488123281
1915532960, 488123281, 8322267
488123281, 8322267, 144708368
8322267, 144708368, 1600811684
144708368, 1600811684, 2024212010
1600811684, 2024212010, 231996210
2024212010, 231996210, 1709317452
231996210, 1709317452, 1993524105
1709317452, 1993524105, 659850385
1993524105, 659850385, 160482031
659850385, 160482031, 654603672
160482031, 654603672, 299469154
654603672, 299469154, 963104777
299469154, 963104777, 1304700311
963104777, 1304700311, 2083280359
1304700311, 2083280359, 1809471220
2083280359, 1809471220, 382886189
1809471220, 382886189, 1054963137
382886189, 1054963137, 845864816
1054963137, 845864816, 633952725
845864816, 633952725, 2037502372
633952725, 2037502372, 1820933506
2037502372, 1820933506, 1775596416
1820933506, 1775596416, 1594761319
1775596416, 1594761319, 2024819087
1594761319, 2024819087, 1618922666
2024819087, 1618922666, 86096156
1618922666, 86096156, 566689331
86096156, 566689331, 14001215
566689331, 14001215, 1542784107
14001215, 1542784107, 1293718331
1542784107, 1293718331, 253100941
1293718331, 253100941, 401055228
253100941, 401055228, 1919316730
401055228, 1919316730, 598374956
1919316730, 598374956, 502448926
598374956, 502448926, 31797728
502448926, 31797728, 1604804330
31797728, 1604804330, 1479698846
1604804330, 1479698846, 1236896046
1479698846, 1236896046, 1868682572
1236896046, 1868682572, 273324424
1868682572, 273324424, 1651227383
273324424, 1651227383, 393962741
1651227383, 393962741, 1007776626
393962741, 1007776626, 1585941802
1007776626, 1585941802, 1499676086
1585941802, 1499676086, 1338090583
1499676086, 1338090583, 1104881174
1338090583, 1104881174, 962776909
1104881174, 962776909, 510569612
962776909, 510569612, 1183407880
510569612, 1183407880, 1216765280
1183407880, 1216765280, 799085430
1216765280, 799085430, 1699007763
799085430, 1699007763, 403248843
1699007763, 403248843, 433124045
403248843, 433124045, 1577472650
433124045, 1577472650, 707132824
1577472650, 707132824, 1903461886
707132824, 1903461886, 1920862211
1903461886, 1920862211, 38360662
1920862211, 38360662, 576611688
38360662, 576611688, 87242681
576611688, 87242681, 76022784
87242681, 76022784, 1793737388
76022784, 1793737388, 1104292755
1793737388, 1104292755, 476490771
1104292755, 476490771, 1136147571
476490771, 1136147571, 542022655
1136147571, 542022655, 1182308104
542022655, 1182308104, 1816569159
1182308104, 1816569159, 1557599785
1816569159, 1557599785, 1349256618
1557599785, 1349256618, 1082161262
1349256618, 1082161262, 1614048374
1082161262, 1614048374, 1022348194
1614048374, 1022348194, 595464514
1022348194, 595464514, 1746423846
595464514, 1746423846, 7423634
1746423846, 7423634, 1863951412
7423634, 1863951412, 1676250293
1863951412, 1676250293, 1389041737
1676250293, 1389041737, 1699260093
1389041737, 1699260093, 1846052038
1699260093, 1846052038, 943994033
1846052038, 943994033, 80461250
943994033, 80461250, 1294564974
80461250, 1294564974, 319215901
1294564974, 319215901, 675589946
319215901, 675589946, 1863103671
675589946, 1863103671, 1557133775
1863103671, 1557133775, 329324378
1557133775, 329324378, 1143095344
329324378, 1143095344, 910524206
1143095344, 910524206, 1513628324
910524206, 1513628324, 516705923
1513628324, 516705923, 1036532875
516705923, 1036532875, 256917672
1036532875, 256917672, 2102367334
256917672, 2102367334, 1886356882
2102367334, 1886356882, 878934575
1886356882, 878934575, 1363939693
878934575, 1363939693, 1179271077
1363939693, 1179271077, 1245126838
1179271077, 1245126838, 1892768509
1245126838, 1892768509, 1136936324
1892768509, 1136936324, 2108696719
1136936324, 2108696719, 321938696
2108696719, 321938696, 1111124924
321938696, 1111124924, 1707122579
1111124924, 1707122579, 1271508225
1707122579, 1271508225, 1890897715
1271508225, 1890897715, 1026152324
1890897715, 1026152324, 1688513749
1026152324, 1688513749, 652839741
1688513749, 652839741, 1052101733
652839741, 1052101733, 161985740
1052101733, 161985740, 225696813
161985740, 225696813, 426319092
225696813, 426319092, 1660584378
426319092, 1660584378, 1093902516
1660584378, 1093902516, 1440437400
1093902516, 1440437400, 128212834
1440437400, 128212834, 2061323007
128212834, 2061323007, 615570799
2061323007, 615570799, 1634298637
615570799, 1634298637, 1417734082
1634298637, 1417734082, 1580493273
1417734082, 1580493273, 486737661
1580493273, 486737661, 1842535951
486737661, 1842535951, 870166569
1842535951, 870166569, 1177800526
870166569, 1177800526, 1127119868
1177800526, 1127119868, 704951483
1127119868, 704951483, 1834649178
704951483, 1834649178, 272352605
1834649178, 272352605, 1985192668
272352605, 1985192668, 72496947
1985192668, 72496947, 1249267674
72496947, 1249267674, 2059083894
1249267674, 2059083894, 2053013173
2059083894, 2053013173, 1071015774
2053013173, 1071015774, 481108876
1071015774, 481108876, 718394738
481108876, 718394738, 66466242
718394738, 66466242, 51398964
66466242, 51398964, 735778959
51398964, 735778959, 1701575803
735778959, 1701575803, 1958539804
1701575803, 1958539804, 2002287003
1958539804, 2002287003, 599421284
2002287003, 599421284, 1617623933
599421284, 1617623933, 1819464923
1617623933, 1819464923, 1752586774
1819464923, 1752586774, 1145377836
1752586774, 1145377836, 1567029541
1145377836, 1567029541, 1266475330
1567029541, 1266475330, 1613675281
1266475330, 1613675281, 192645167
1613675281, 192645167, 570664747
192645167, 570664747, 785262368
570664747, 785262368, 165912531
785262368, 165912531, 797264238
165912531, 797264238, 1835078258
797264238, 1835078258, 1657120462
1835078258, 1657120462, 1390937746
1657120462, 1390937746, 879713711
1390937746, 879713711, 318907903
879713711, 318907903, 840604017
318907903, 840604017, 92994542
840604017, 92994542, 698714652
92994542, 698714652, 1424290557
698714652, 1424290557, 240518242
1424290557, 240518242, 759463900
240518242, 759463900, 388578963
759463900, 388578963, 972950075
388578963, 972950075, 1953194082
972950075, 1953194082, 1656977981
1953194082, 1656977981, 955688336
1656977981, 955688336, 1935445849
955688336, 1935445849, 1777997991
1935445849, 1777997991, 1557071206
1777997991, 1557071206, 1604023473
1557071206, 1604023473, 294172598
1604023473, 294172598, 843604094
294172598, 843604094, 1028307060
843604094, 1028307060, 473076502
1028307060, 473076502, 1682209491
473076502, 1682209491, 1282679697
1682209491, 1282679697, 2130627230
1282679697, 2130627230, 220197206
2130627230, 220197206, 1242761823
220197206, 1242761823, 1547762735
1242761823, 1547762735, 1098902055
1547762735, 1098902055, 107532358
1098902055, 107532358, 226478219
107532358, 226478219, 1638346119
226478219, 1638346119, 1372725827
1638346119, 1372725827, 92983285
1372725827, 92983285, 155328005
92983285, 155328005, 972717678
155328005, 972717678, 1472576730
972717678, 1472576730, 1042618130
1472576730, 1042618130, 1940485785
1042618130, 1940485785, 247612889
1940485785, 247612889, 1775269364
247612889, 1775269364, 840019756
1775269364, 840019756, 1954902869
840019756, 1954902869, 389973025
1954902869, 389973025, 1693723820
389973025, 1693723820, 892590283
1693723820, 892590283, 1261140932
892590283, 1261140932, 1814987063
1261140932, 1814987063, 350171414
1814987063, 350171414, 280539657
350171414, 280539657, 2045388712
280539657, 2045388712, 250362480
2045388712, 250362480, 1356790411
250362480, 1356790411, 1821146822
1356790411, 1821146822, 1335154817
1821146822, 1335154817, 1126441290
1335154817, 1126441290, 161567550
1126441290, 161567550, 1514083793
161567550, 1514083793, 1027813552
1514083793, 1027813552, 273271951
1027813552, 273271951, 1265786847
273271951, 1265786847, 592167093
1265786847, 592167093, 1490404633
592167093, 1490404633, 472381396
1490404633, 472381396, 341002470
472381396, 341002470, 68075115
341002470, 68075115, 403896255
68075115, 403896255, 1619577639
403896255, 1619577639, 1637526781
1619577639, 1637526781, 477166875
1637526781, 477166875, 1560109050
477166875, 1560109050, 67419554
1560109050, 67419554, 971565929
67419554, 971565929, 1711075573
971565929, 1711075573, 960437016
1711075573, 960437016, 1378227900
960437016, 1378227900, 1543060487
1378227900, 1543060487, 1749955429
1543060487, 1749955429, 829258514
1749955429, 829258514, 42549214
829258514, 42549214, 898742462
42549214, 898742462, 1880230155
898742462, 1880230155, 1488438844
1880230155, 1488438844, 71061045
1488438844, 71061045, 656318936
71061045, 656318936, 1492599112
656318936, 1492599112, 1175378502
1492599112, 1175378502, 177716302
1175378502, 177716302, 1493927724
177716302, 1493927724, 884298944
1493927724, 884298944, 461874405
884298944, 461874405, 2111664248
461874405, 2111664248, 1833610353
2111664248, 1833610353, 1666838558
1833610353, 1666838558, 194231069
1666838558, 194231069, 1961812544
194231069, 1961812544, 1066929665
1961812544, 1066929665, 809036861
1066929665, 809036861, 1028196636
809036861, 1028196636, 1585250539
1028196636, 1585250539, 343974518
1585250539, 343974518, 1797883421
343974518, 1797883421, 1521472527
1797883421, 1521472527, 1207107064
1521472527, 1207107064, 591292293
1207107064, 591292293, 65123126
591292293, 65123126, 1789839585
65123126, 1789839585, 1932005078
1789839585, 1932005078, 1044781869
1932005078, 1044781869, 1159632351
1044781869, 1159632351, 304472419
1159632351, 304472419, 1957541128
304472419, 1957541128, 1039838041
1957541128, 1039838041, 886795780
1039838041, 886795780, 727560729
886795780, 727560729, 136386521
727560729, 136386521, 1476377136
136386521, 1476377136, 1955906161
1476377136, 1955906161, 1575240923
1955906161, 1575240923, 353621157
1575240923, 353621157, 1446843191
353621157, 1446843191, 104505027
1446843191, 104505027, 123071514
104505027, 123071514, 845284692
123071514, 845284692, 548074532
845284692, 548074532, 1254686779
548074532, 1254686779, 1651696415
1254686779, 1651696415, 1559769943
1651696415, 1559769943, 878254733
1559769943, 878254733, 759541216
878254733, 759541216, 1973215952
759541216, 1973215952, 1765023601
1973215952, 1765023601, 188032793
1765023601, 188032793, 1265058681
188032793, 1265058681, 1950088106
1265058681, 1950088106, 2052265775
1950088106, 2052265775, 1500588915
2052265775, 1500588915, 304102655
1500588915, 304102655, 1288532260
304102655, 1288532260, 1171854399
1288532260, 1171854399, 1864432149
1171854399, 1864432149, 1259585903
1864432149, 1259585903, 1914109849
1259585903, 1914109849, 512608904
1914109849, 512608904, 837824250
512608904, 837824250, 1202331446
837824250, 1202331446, 1995669691
1202331446, 1995669691, 1150217135
1995669691, 1150217135, 1089114047
1150217135, 1089114047, 77000530
1089114047, 77000530, 1745874320
77000530, 1745874320, 1398541499
1745874320, 1398541499, 700771137
1398541499, 700771137, 1908630230
700771137, 1908630230, 146408736
1908630230, 146408736, 2074896826
146408736, 2074896826, 854875413
2074896826, 854875413, 1792783818
854875413, 1792783818, 171671872
1792783818, 171671872, 1781023186
171671872, 1781023186, 1557371055
1781023186, 1557371055, 1045649023
1557371055, 1045649023, 68350145
1045649023, 68350145, 794967503
68350145, 794967503, 491049070
794967503, 491049070, 1652646031
491049070, 1652646031, 154043645
1652646031, 154043645, 1252401881
154043645, 1252401881, 879051054
1252401881, 879051054, 544046561
879051054, 544046561, 94026868
544046561, 94026868, 1137999117
94026868, 1137999117, 1871170094
1137999117, 1871170094, 89414654
1871170094, 89414654, 1840116411
89414654, 1840116411, 40668167
1840116411, 40668167, 293035899
40668167, 293035899, 1808581487
293035899, 1808581487, 384257486
1808581487, 384257486, 676847567
384257486, 676847567, 292701199
676847567, 292701199, 684663316
292701199, 684663316, 1757082953
684663316, 1757082953, 1284585998
1757082953, 1284585998, 1807885980
1284585998, 1807885980, 1171177441
1807885980, 1171177441, 1399247236
1171177441, 1399247236, 407663512
1399247236, 407663512, 932730291
407663512, 932730291, 1829217506
932730291, 1829217506, 73118427
1829217506, 73118427, 1183957696
73118427, 1183957696, 1987129652
1183957696, 1987129652, 1230854790
1987129652, 1230854790, 161506541
1230854790, 161506541, 716602001
161506541, 716602001, 1576088042
716602001, 1576088042, 442713113
1576088042, 442713113, 594906326
442713113, 594906326, 571934662
594906326, 571934662, 1955787217
571934662, 1955787217, 128662393
1955787217, 128662393, 139665379
128662393, 139665379, 836341776
139665379, 836341776, 508789343
836341776, 508789343, 1147388861
508789343, 1147388861, 2004453201
1147388861, 2004453201, 2084749886
2004453201, 2084749886, 1878048686
2084749886, 1878048686, 1413447448
1878048686, 1413447448, 818813571
1413447448, 818813571, 513362706
818813571, 513362706, 717378593
513362706, 717378593, 408254828
717378593, 408254828, 1558857516
408254828, 1558857516, 1931647603
1558857516, 1931647603, 968975320
1931647603, 968975320, 1213840060
968975320, 1213840060, 1329711512
1213840060, 1329711512, 365670569
1329711512, 365670569, 1115941506
365670569, 1115941506, 132634778
1115941506, 132634778, 764617131
132634778, 764617131, 32089512
764617131, 32089512, 657124265
32089512, 657124265, 1711929625
657124265, 1711929625, 1384191815
1711929625, 1384191815, 1664392754
1384191815, 1664392754, 244426770
1664392754, 244426770, 449458052
244426770, 449458052, 1909826098
449458052, 1909826098, 2037578142
1909826098, 2037578142, 1183459882
2037578142, 1183459882, 1579470175
1183459882, 1579470175, 492897984
1579470175, 492897984, 707260551
492897984, 707260551, 1626520962
707260551, 1626520962, 1791222382
1626520962, 1791222382, 2109006008
1791222382, 2109006008, 219242486
2109006008, 219242486, 254629290
219242486, 254629290, 1161545809
254629290, 1161545809, 327206716
1161545809, 327206716, 2000647998
327206716, 2000647998, 939905868
2000647998, 939905868, 309144059
939905868, 309144059, 1976492633
309144059, 1976492633, 1019902274
1976492633, 1019902274, 640060779
1019902274, 640060779, 526633720
640060779, 526633720, 1372368581
526633720, 1372368581, 28230795
1372368581, 28230795, 1224073247
28230795, 1224073247, 1374642379
1224073247, 1374642379, 265068056
1374642379, 265068056, 392562350
265068056, 392562350, 2128979369
392562350, 2128979369, 133193814
2128979369, 133193814, 1980040123
133193814, 1980040123, 462100304
1980040123, 462100304, 131132995
462100304, 131132995, 1286493936
131132995, 1286493936, 1564164357
1286493936, 1564164357, 400131874
1564164357, 400131874, 297768736
400131874, 297768736, 486606085
297768736, 486606085, 1933681796
486606085, 1933681796, 377257861
1933681796, 377257861, 2100365418
377257861, 2100365418, 1888633761
2100365418, 1888633761, 1264494787
1888633761, 1264494787, 500164596
1264494787, 500164596, 1434053942
500164596, 1434053942, 1229956884
1434053942, 1229956884, 1915842602
1229956884, 1915842602, 402466734
1915842602, 402466734, 1334646152
402466734, 1334646152, 194993192
1334646152, 194993192, 95546231
194993192, 95546231, 1464726492
95546231, 1464726492, 60901504
1464726492, 60901504, 2018870488
60901504, 2018870488, 89425388
2018870488, 89425388, 210773678
89425388, 210773678, 1626174899
210773678, 1626174899, 118800838
1626174899, 118800838, 853913608
118800838, 853913608, 462651250
853913608, 462651250, 956043597
462651250, 956043597, 1904380404
956043597, 1904380404, 1161488002
1904380404, 1161488002, 1831772313
1161488002, 1831772313, 989639245
1831772313, 989639245, 102267880
989639245, 102267880, 1655414674
102267880, 1655414674, 655223784
1655414674, 655223784, 168124448
655223784, 168124448, 194527395
168124448, 194527395, 1233379361
194527395, 1233379361, 1765989050
1233379361, 1765989050, 1694064885
1765989050, 1694064885, 176269722
1694064885, 176269722, 385541248
176269722, 385541248, 368297306
385541248, 368297306, 1209628060
368297306, 1209628060, 2023205977
1209628060, 2023205977, 1061901148
2023205977, 1061901148, 743144865
1061901148, 743144865, 778938927
743144865, 778938927, 2017253541
778938927, 2017253541, 1494671690
2017253541, 1494671690, 289059731
1494671690, 289059731, 1001020542
289059731, 1001020542, 1880525382
1001020542, 1880525382, 706955832
1880525382, 706955832, 1949815642
706955832, 1949815642, 1785057913
1949815642, 1785057913, 896666195
1785057913, 896666195, 440993560
896666195, 440993560, 1342225696
440993560, 1342225696, 994941626
1342225696, 994941626, 502947138
994941626, 502947138, 458669063
502947138, 458669063, 2005423150
458669063, 2005423150, 1660517831
2005423150, 1660517831, 29095926
1660517831, 29095926, 35138808
29095926, 35138808, 1820803485
35138808, 1820803485, 1941803666
1820803485, 1941803666, 1586020877
1941803666, 1586020877, 1021738117
1586020877, 1021738117, 1211208705
1021738117, 1211208705, 1013109480
1211208705, 1013109480, 1310099596
1013109480, 1310099596, 719161660
1310099596, 719161660, 579336105
719161660, 579336105, 601073221
579336105, 601073221, 1901379921
601073221, 1901379921, 206577458
1901379921, 206577458, 933902097
206577458, 933902097, 411406463
933902097, 411406463, 1220091664
411406463, 1220091664, 305693969
1220091664, 305693969, 793439062
305693969, 793439062, 1873601204
793439062, 1873601204, 1477408526
1873601204, 1477408526, 202525323
1477408526, 202525323, 754305389
202525323, 754305389, 490197534
754305389, 490197534, 1350341068
