x, y, z
-2305429368, -2597072215, -1880473266
-2597072215, -1880473266, -3964699001
-1880473266, -3964699001, -4095535964
-3964699001, -4095535964, -3905685707
-4095535964, -3905685707, -1591531510
-3905685707, -1591531510, -693833677
-1591531510, -693833677, -2840920832
-693833677, -2840920832, -1010110207
-2840920832, -1010110207, -4173121274
-1010110207, -4173121274, -974703329
-4173121274, -974703329, -1243609700
-974703329, -1243609700, -3806032883
-1243609700, -3806032883, -3450507198
-3806032883, -3450507198, -1684194997
-3450507198, -1684194997, -3255514504
-1684194997, -3255514504, -2115120039
-3255514504, -2115120039, -1779758658
-2115120039, -1779758658, -2742212425
-1779758658, -2742212425, -1787287660
-2742212425, -1787287660, -1134488091
-1787287660, -1134488091, -1806204550
-1134488091, -1806204550, -532123805
-1806204550, -532123805, -2987312912
-532123805, -2987312912, -3513656143
-2987312912, -3513656143, -1943235722
-3513656143, -1943235722, -4217915057
-1943235722, -4217915057, -1795466612
-4217915057, -1795466612, -1208421187
-1795466612, -1208421187, -2081014862
-1208421187, -2081014862, -131665285
-2081014862, -131665285, -2791167896
-131665285, -2791167896, -532649463
-2791167896, -532649463, -3486075346
-532649463, -3486075346, -3079584025
-3486075346, -3079584025, -3187835260
-3079584025, -3187835260, -3970987883
-3187835260, -3970987883, -2958917910
-3970987883, -2958917910, -1628626285
-2958917910, -1628626285, -4075980576
-1628626285, -4075980576, -90776479
-4075980576, -90776479, -1717808666
-90776479, -1717808666, -2793918081
-1717808666, -2793918081, -3274280068
-2793918081, -3274280068, -3227766419
-3274280068, -3227766419, -1158599902
-3227766419, -1158599902, -2516361301
-1158599902, -2516361301, -3678598568
-2516361301, -3678598568, -3157879879
-3678598568, -3157879879, -3811293538
-3157879879, -3811293538, -3598788329
-3811293538, -3598788329, -1205724812
-3598788329, -1205724812, -1721086139
-1205724812, -1721086139, -2380586918
-1721086139, -2380586918, -4126799421
-2380586918, -4126799421, -1254179632
-4126799421, -1254179632, -3052081135
-1254179632, -3052081135, -3108408234
-3052081135, -3108408234, -2880725585
-3108408234, -2880725585, -4156534676
-2880725585, -4156534676, -3387342307
-4156534676, -3387342307, -4068655470
-3387342307, -4068655470, -2746908453
-4068655470, -2746908453, -2103152568
-2746908453, -2103152568, -3869552279
-2103152568, -3869552279, -2549433586
-3869552279, -2549433586, -652681401
-2549433586, -652681401, -3173713820
-652681401, -3173713820, -4272133643
-3173713820, -4272133643, -1525127734
-4272133643, -1525127734, -3015301901
-1525127734, -3015301901, -2549873472
-3015301901, -2549873472, -3212372031
-2549873472, -3212372031, -1326777658
-3212372031, -1326777658, -1542128161
-1326777658, -1542128161, -297275044
-1542128161, -297275044, -3578059059
-297275044, -3578059059, -200182270
-3578059059, -200182270, -2059381237
-200182270, -2059381237, -822650312
-2059381237, -822650312, -3638975719
-822650312, -3638975719, -597617794
-3638975719, -597617794, -404596361
-597617794, -404596361, -1052435628
-404596361, -1052435628, -485435227
-1052435628, -485435227, -4090409158
-485435227, -4090409158, -207588317
-4090409158, -207588317, -3370364752
-207588317, -3370364752, -1297591439
-3370364752, -1297591439, -2485656266
-1297591439, -2485656266, -3102256625
-2485656266, -3102256625, -2378410420
-3102256625, -2378410420, -2515738755
-2378410420, -2515738755, -1721446030
-2515738755, -1721446030, -3917029573
-1721446030, -3917029573, -845887448
-3917029573, -845887448, -3282270007
-845887448, -3282270007, -2371989522
-3282270007, -2371989522, -843167833
-2371989522, -843167833, -1763605948
-843167833, -1763605948, -2488100011
-1763605948, -2488100011, -1254302550
-2488100011, -1254302550, -3736602797
-1254302550, -3736602797, -3950600032
-3736602797, -3950600032, -697064671
-3950600032, -697064671, -244894810
-697064671, -244894810, -1160406465
-244894810, -1160406465, -1817411780
-1160406465, -1817411780, -1378259923
-1817411780, -1378259923, -3046223646
-1378259923, -3046223646, -320070549
-3046223646, -320070549, -1701070312
-320070549, -1701070312, -507575687
-1701070312, -507575687, -1043763106
-507575687, -1043763106, -3861927465
-1043763106, -3861927465, -1688654540
-3861927465, -1688654540, -4065545723
-1688654540, -4065545723, -4155372006
-4065545723, -4155372006, -1179668861
-4155372006, -1179668861, -1031670640
-1179668861, -1031670640, -215742767
-1031670640, -215742767, -3997178346
-215742767, -3997178346, -3555535249
-3997178346, -3555535249, -1100518356
-3555535249, -1100518356, -852767523
-1100518356, -852767523, -429591470
-852767523, -429591470, -1065153125
-429591470, -1065153125, -1704251384
-1065153125, -1704251384, -4142133207
-1704251384, -4142133207, -2429979442
-4142133207, -2429979442, -1569095673
-2429979442, -1569095673, -4117029852
-1569095673, -4117029852, -3478512459
-4117029852, -3478512459, -3359120502
-3478512459, -3359120502, -1802856013
-3359120502, -1802856013, -1014150016
-1802856013, -1014150016, -4006314367
-1014150016, -4006314367, -2629239674
-4006314367, -2629239674, -1496185185
-2629239674, -1496185185, -1166271204
-1496185185, -1166271204, -2477850227
-1166271204, -2477850227, -2973779006
-2477850227, -2973779006, -2875280693
-2973779006, -2875280693, -2522732040
-2875280693, -2522732040, -1114721831
-2522732040, -1114721831, -1639621314
-1114721831, -1639621314, -1252079049
-1639621314, -1252079049, -2334765292
-1252079049, -2334765292, -510272667
-2334765292, -510272667, -1338680070
-510272667, -1338680070, -1395935005
-1338680070, -1395935005, -3046659984
-1395935005, -3046659984, -1436546511
-3046659984, -1436546511, -1297516810
-1436546511, -1297516810, -3114915121
-1297516810, -3114915121, -1673948660
-3114915121, -1673948660, -1395783107
-1673948660, -1395783107, -684349646
-1395783107, -684349646, -1479406597
-684349646, -1479406597, -853563416
-1479406597, -853563416, -747509879
-853563416, -747509879, -2669401682
-747509879, -2669401682, -3097327513
-2669401682, -3097327513, -1367751164
-3097327513, -1367751164, -2103775723
-1367751164, -2103775723, -2005829014
-2103775723, -2005829014, -2941907949
-2005829014, -2941907949, -3589273504
-2941907949, -3589273504, -2791200287
-3589273504, -2791200287, -2369235610
-2791200287, -2369235610, -2598223105
-2369235610, -2598223105, -1272001796
-2598223105, -1272001796, -579606803
-1272001796, -579606803, -1245858142
-579606803, -1245858142, -3692029653
-1245858142, -3692029653, -1576883752
-3692029653, -1576883752, -1738493639
-1576883752, -1738493639, -3639813602
-1738493639, -3639813602, -3679995241
-3639813602, -3679995241, -1070300940
-3679995241, -1070300940, -2228988731
-1070300940, -2228988731, -242009126
-2228988731, -242009126, -2926800061
-242009126, -2926800061, -976917424
-2926800061, -976917424, -1959502447
-976917424, -1959502447, -3543361578
-1959502447, -3543361578, -856076497
-3543361578, -856076497, -2161457172
-856076497, -2161457172, -3585370211
-2161457172, -3585370211, -2372998638
-3585370211, -2372998638, -838084005
-2372998638, -838084005, -844484664
-838084005, -844484664, -2093609239
-844484664, -2093609239, -3506016626
-2093609239, -3506016626, -3748568889
-3506016626, -3748568889, -688554012
-3748568889, -688554012, -404942987
-688554012, -404942987, -1494113974
-404942987, -1494113974, -3419255181
-1494113974, -3419255181, -4277742528
-3419255181, -4277742528, -3547126463
-4277742528, -3547126463, -266518970
-3547126463, -266518970, -421638305
-266518970, -421638305, -1774417700
-421638305, -1774417700, -3009405875
-1774417700, -3009405875, -2816458366
-3009405875, -2816458366, -2307371125
-2816458366, -2307371125, -3528115784
-2307371125, -3528115784, -468909927
-3528115784, -468909927, -178788610
-468909927, -178788610, -3124593929
-178788610, -3124593929, -3423878444
-3124593929, -3423878444, -3041911259
-3423878444, -3041911259, -2715571526
-3041911259, -2715571526, -2675294813
-2715571526, -2675294813, -3496787920
-2675294813, -3496787920, -2743533327
-3496787920, -2743533327, -1033811786
-2743533327, -1033811786, -350993521
-1033811786, -350993521, -1632432692
-350993521, -1632432692, -3305343747
-1632432692, -3305343747, -483869454
-3305343747, -483869454, -389515077
-483869454, -389515077, -2013083736
-389515077, -2013083736, -1807710647
-2013083736, -1807710647, -1530379410
-1807710647, -1530379410, -4192335577
-1530379410, -4192335577, -3816404540
-4192335577, -3816404540, -3308748587
-3816404540, -3308748587, -3372197846
-3308748587, -3372197846, -2922946349
-3372197846, -2922946349, -4204154848
-2922946349, -4204154848, -3844018015
-4204154848, -3844018015, -4034939098
-3844018015, -4034939098, -4007777345
-4034939098, -4007777345, -3319966020
-4007777345, -3319966020, -651451987
-3319966020, -651451987, -3445662622
-651451987, -3445662622, -3828394517
-3445662622, -3828394517, -2236491368
-3828394517, -2236491368, -1502896135
-2236491368, -1502896135, -2040626210
-1502896135, -2040626210, -2503537833
-2040626210, -2503537833, -898362188
-2503537833, -898362188, -3949906043
-898362188, -3949906043, -3563148902
-3949906043, -3563148902, -967002109
-3563148902, -967002109, -2033638384
-967002109, -2033638384, -117050287
-2033638384, -117050287, -3865081450
-117050287, -3865081450, -1077999633
-3865081450, -1077999633, -162896980
-1077999633, -162896980, -1472683427
-162896980, -1472683427, -2286215214
-1472683427, -2286215214, -2657097957
-2286215214, -2657097957, -2480836728
-2657097957, -2480836728, -3918967383
-2480836728, -3918967383, -2392741810
-3918967383, -2392741810, -3151986297
-2392741810, -3151986297, -2757483612
-3151986297, -2757483612, -1447738827
-2757483612, -1447738827, -2141872374
-1447738827, -2141872374, -268614861
-2141872374, -268614861, -131032064
-268614861, -131032064, -916255743
-131032064, -916255743, -2530754554
-916255743, -2530754554, -1124476897
-2530754554, -1124476897, -3266759524
-1124476897, -3266759524, -2308016371
-3266759524, -2308016371, -2584541374
-2308016371, -2584541374, -1752355765
-2584541374, -1752355765, -2232383112
-1752355765, -2232383112, -2259382439
-2232383112, -2259382439, -3299299138
-2259382439, -3299299138, -2788332617
-3299299138, -2788332617, -1035635052
-2788332617, -1035635052, -249585435
-1035635052, -249585435, -3426994054
-249585435, -3426994054, -1550056861
-3426994054, -1550056861, -832628752
-1550056861, -832628752, -2957822031
-832628752, -2957822031, -3275793802
-2957822031, -3275793802, -2716754865
-3275793802, -2716754865, -3130472052
-2716754865, -3130472052, -4037533763
-3130472052, -4037533763, -1560407374
-4037533763, -1560407374, -2849364613
-1560407374, -2849364613, -2449594520
-2849364613, -2449594520, -1383570167
-2449594520, -1383570167, -3623183058
-1383570167, -3623183058, -1699690009
-3623183058, -1699690009, -1262023292
-1699690009, -1262023292, -1225043051
-1262023292, -1225043051, -2438367766
-1225043051, -2438367766, -1989413485
-2438367766, -1989413485, -1638688800
-1989413485, -1638688800, -252610719
-1638688800, -252610719, -112371482
-252610719, -112371482, -1215736705
-112371482, -1215736705, -4274511236
-1215736705, -4274511236, -339698579
-4274511236, -339698579, -3375152606
-339698579, -3375152606, -3736481109
-3375152606, -3736481109, -1536603816
-3736481109, -1536603816, -1969238343
-1536603816, -1969238343, -2793509474
-1969238343, -2793509474, -3004326889
-2793509474, -3004326889, -1646794636
-3004326889, -1646794636, -3008144827
-1646794636, -3008144827, -197896358
-3008144827, -197896358, -3005211453
-197896358, -3005211453, -4071810096
-3005211453, -4071810096, -2628203759
-4071810096, -2628203759, -1711752362
-2628203759, -1711752362, -853278545
-1711752362, -853278545, -4034510996
-853278545, -4034510996, -508367587
-4034510996, -508367587, -72772206
-508367587, -72772206, -1744882725
-72772206, -1744882725, -4201582776
-1744882725, -4201582776, -1854550935
-4201582776, -1854550935, -3221544434
-1854550935, -3221544434, -3256425913
-3221544434, -3256425913, -1939404956
-3256425913, -1939404956, -3339537163
-1939404956, -3339537163, -1850483510
-3339537163, -1850483510, -861177869
-1850483510, -861177869, -1060461632
-861177869, -1060461632, -2711342399
-1060461632, -2711342399, -3755441722
-2711342399, -3755441722, -1041981217
-3755441722, -1041981217, -1419632548
-1041981217, -1419632548, -730197555
-1419632548, -730197555, -4060607230
-730197555, -4060607230, -1533196021
-4060607230, -1533196021, -250341064
-1533196021, -250341064, -1675272679
-250341064, -1675272679, -4126688642
-1675272679, -4126688642, -230712201
-4126688642, -230712201, -3697055148
-230712201, -3697055148, -408656987
-3697055148, -408656987, -1900083654
-408656987, -1900083654, -3040803037
-1900083654, -3040803037, -2977222736
-3040803037, -2977222736, -3039908239
-2977222736, -3039908239, -4236006346
-3039908239, -4236006346, -4159818481
-4236006346, -4159818481, -1675967156
-4159818481, -1675967156, -2606691715
-1675967156, -2606691715, -3280623502
-2606691715, -3280623502, -1397288389
-3280623502, -1397288389, -3509467352
-1397288389, -3509467352, -1911979063
-3509467352, -1911979063, -3952396562
-1911979063, -3952396562, -707081561
-3952396562, -707081561, -1963191996
-707081561, -1963191996, -2785843627
-1963191996, -2785843627, -3805490262
-2785843627, -3805490262, -1672230317
-3805490262, -1672230317, -3547480160
-1672230317, -3547480160, -225231327
-3547480160, -225231327, -1578026330
-225231327, -1578026330, -1859928769
-1578026330, -1859928769, -3670069700
-1859928769, -3670069700, -1611475155
-3670069700, -1611475155, -2280036382
-1611475155, -2280036382, -1054896277
-2280036382, -1054896277, -555157224
-1054896277, -555157224, -4232233607
-555157224, -4232233607, -2782095522
-4232233607, -2782095522, -2485424937
-2782095522, -2485424937, -2715812812
-2485424937, -2715812812, -699745019
-2715812812, -699745019, -921418470
-699745019, -921418470, -2787720829
-921418470, -2787720829, -1592700016
-2787720829, -1592700016, -3474136623
-1592700016, -3474136623, -1348981482
-3474136623, -1348981482, -35112593
-1348981482, -35112593, -157394132
-35112593, -157394132, -1317373987
-157394132, -1317373987, -3152393390
-1317373987, -3152393390, -840318821
-3152393390, -840318821, -2521256184
-840318821, -2521256184, -4242830551
-2521256184, -4242830551, -460137522
-4242830551, -460137522, -2170256633
-460137522, -2170256633, -1661064412
-2170256633, -1661064412, -1739233355
-1661064412, -1739233355, -389260662
-1739233355, -389260662, -4043510605
-389260662, -4043510605, -1298863232
-4043510605, -1298863232, -1571382911
-1298863232, -1571382911, -1495301242
-1571382911, -1495301242, -832656993
-1495301242, -832656993, -3820532708
-832656993, -3820532708, -1853690739
-3820532708, -1853690739, -3658526014
-1853690739, -3658526014, -899111477
-3658526014, -899111477, -2418022152
-899111477, -2418022152, -1421906727
-2418022152, -1421906727, -3302685634
-1421906727, -3302685634, -2955342537
-3302685634, -2955342537, -1681547756
-2955342537, -1681547756, -2130811291
-1681547756, -2130811291, -4078169094
-2130811291, -4078169094, -2504438813
-4078169094, -2504438813, -3894966416
-2504438813, -3894966416, -2876545743
-3894966416, -2876545743, -3348218378
-2876545743, -3348218378, -1849029169
-3348218378, -1849029169, -293011188
-1849029169, -293011188, -1248381635
-293011188, -1248381635, -3937436110
-1248381635, -3937436110, -382779653
-3937436110, -382779653, -1170364696
-382779653, -1170364696, -461118839
-1170364696, -461118839, -743829330
-461118839, -743829330, -933491865
-743829330, -933491865, -219851516
-933491865, -219851516, -965691115
-219851516, -965691115, -2411040406
-965691115, -2411040406, -2428575981
-2411040406, -2428575981, -3626490016
-2428575981, -3626490016, -2306456351
-3626490016, -2306456351, -1154786202
-2306456351, -1154786202, -3914504705
-1154786202, -3914504705, -4262299140
-3914504705, -4262299140, -1065201171
-4262299140, -1065201171, -332280414
-1065201171, -332280414, -938439637
-332280414, -938439637, -3591313192
-938439637, -3591313192, -4017886151
-3591313192, -4017886151, -2111241954
-4017886151, -2111241954, -1471119977
-2111241954, -1471119977, -2431889420
-1471119977, -2431889420, -1541972027
-2431889420, -1541972027, -2550238502
-1541972027, -2550238502, -1577015741
-2550238502, -1577015741, -908735664
-1577015741, -908735664, -4152215407
-908735664, -4152215407, -1673666858
-4152215407, -1673666858, -1697926609
-1673666858, -1697926609, -3903670548
-1697926609, -3903670548, -3450912099
-3903670548, -3450912099, -691191534
-3450912099, -691191534, -1608544933
-691191534, -1608544933, -1470583096
-1608544933, -1470583096, -1172665879
-1470583096, -1172665879, -387394162
-1172665879, -387394162, -1223072825
-387394162, -1223072825, -4275466524
-1223072825, -4275466524, -4116882827
-4275466524, -4116882827, -748742582
-4116882827, -748742582, -3293470349
-748742582, -3293470349, -2595261632
-3293470349, -2595261632, -1946533823
-2595261632, -1946533823, -821246650
-1946533823, -821246650, -81268129
-821246650, -81268129, -4098312228
-81268129, -4098312228, -3887528115
-4098312228, -3887528115, -1013393278
-3887528115, -1013393278, -2320547189
-1013393278, -2320547189, -3907782472
-2320547189, -3907782472, -3130868839
-3907782472, -3130868839, -395276802
-3130868839, -395276802, -212222473
-395276802, -212222473, -1368649260
-212222473, -1368649260, -2953991899
-1368649260, -2953991899, -1945935430
-2953991899, -1945935430, -2814062429
-1945935430, -2814062429, -771481808
-2814062429, -771481808, -1280746511
-771481808, -1280746511, -3267424330
-1280746511, -3267424330, -469424497
-3267424330, -469424497, -931955508
-469424497, -931955508, -1124425731
-931955508, -1124425731, -750021646
-1124425731, -750021646, -3081589829
-750021646, -3081589829, -3221109080
-3081589829, -3221109080, -1615363767
-3221109080, -1615363767, -4034450834
-1615363767, -4034450834, -1024160729
-4034450834, -1024160729, -2143102780
-1024160729, -2143102780, -550286379
-2143102780, -550286379, -708686038
-550286379, -708686038, -3641887789
-708686038, -3641887789, -3087872224
-3641887789, -3087872224, -3967120479
-3087872224, -3967120479, -3376693722
-3967120479, -3376693722, -4279873857
-3376693722, -4279873857, -3438148164
-4279873857, -3438148164, -2815488851
-3438148164, -2815488851, -925076638
-2815488851, -925076638, -3173201685
-925076638, -3173201685, -985589608
-3173201685, -985589608, -273425671
-985589608, -273425671, -4107031842
-273425671, -4107031842, -3706925481
-4107031842, -3706925481, -2342722636
-3706925481, -2342722636, -388414843
-2342722636, -388414843, -827137894
-388414843, -827137894, -3856807165
-827137894, -3856807165, -2963635440
-3856807165, -2963635440, -791097519
-2963635440, -791097519, -508964714
-791097519, -508964714, -3547436305
-508964714, -3547436305, -3801918804
-3547436305, -3801918804, -1091482275
-3801918804, -1091482275, -2256374062
-1091482275, -2256374062, -345990629
-2256374062, -345990629, -4006547832
-345990629, -4006547832, -3134011223
-4006547832, -3134011223, -3913478322
-3134011223, -3913478322, -670727033
-3913478322, -670727033, -2471939420
-670727033, -2471939420, -3983897291
-2471939420, -3983897291, -550758902
-3983897291, -550758902, -3900074445
-550758902, -3900074445, -1329972480
-3900074445, -1329972480, -2918242559
-1329972480, -2918242559, -1435482362
-2918242559, -1435482362, -1593804001
-1435482362, -1593804001, -3398016100
-1593804001, -3398016100, -3967000051
-3398016100, -3967000051, -3276497342
-3967000051, -3276497342, -2899239093
-3276497342, -2899239093, -3113203592
-2899239093, -3113203592, -3065034151
-3113203592, -3065034151, -2488641602
-3065034151, -2488641602, -1652445513
-2488641602, -1652445513, -3769186924
-1652445513, -3769186924, -3637367835
-3769186924, -3637367835, -3594195078
-3637367835, -3594195078, -1474063005
-3594195078, -1474063005, -2603550992
-1474063005, -2603550992, -286747983
-2603550992, -286747983, -1279909514
-286747983, -1279909514, -3632300209
-1279909514, -3632300209, -174442356
-3632300209, -174442356, -2322904387
-174442356, -2322904387, -2748716622
-2322904387, -2748716622, -3105793925
-2748716622, -3105793925, -3491879320
-3105793925, -3491879320, -295411703
-3491879320, -295411703, -1312652242
-295411703, -1312652242, -2845553433
-1312652242, -2845553433, -4180370300
-2845553433, -4180370300, -956621163
-4180370300, -956621163, -78353174
-956621163, -78353174, -3621861229
-78353174, -3621861229, -2070038816
-3621861229, -2070038816, -1604316575
-2070038816, -1604316575, -3114115098
-1604316575, -3114115098, -3077671041
-3114115098, -3077671041, -1805790852
-3077671041, -1805790852, -1313274003
-1805790852, -1313274003, -2082907870
-1313274003, -2082907870, -2176563797
-2082907870, -2176563797, -3479599016
-2176563797, -3479599016, -3757241927
-3479599016, -3757241927, -2431871842
-3757241927, -2431871842, -3274678505
-2431871842, -3274678505, -2922268812
-3274678505, -2922268812, -3903822523
-2922268812, -3903822523, -3306058150
-3903822523, -3306058150, -152162365
-3306058150, -152162365, -3332408624
-152162365, -3332408624, -1330600431
-3332408624, -1330600431, -3194224042
-1330600431, -3194224042, -2215615569
-3194224042, -2215615569, -191877524
-2215615569, -191877524, -232744931
-191877524, -232744931, -3456504686
-232744931, -3456504686, -865278245
-3456504686, -865278245, -3422458296
-865278245, -3422458296, -2363209879
-3422458296, -2363209879, -2284877554
-2363209879, -2284877554, -3990297273
-2284877554, -3990297273, -750971292
-3990297273, -750971292, -2367881227
-750971292, -2367881227, -638364726
-2367881227, -638364726, -1488663821
-638364726, -1488663821, -1399504192
-1488663821, -1399504192, -2494214719
-1399504192, -2494214719, -1966470970
-2494214719, -1966470970, -2807544865
-1966470970, -2807544865, -1790947492
-2807544865, -1790947492, -2448622387
-1790947492, -2448622387, -3640482814
-2448622387, -3640482814, -2958148597
-3640482814, -2958148597, -1649092552
-2958148597, -1649092552, -708503271
-1649092552, -708503271, -2708315778
-708503271, -2708315778, -2968461449
-2708315778, -2968461449, -230311596
-2968461449, -230311596, -3866366299
-230311596, -3866366299, -3155116742
-3866366299, -3155116742, -3505022429
-3155116742, -3505022429, -134345040
-3505022429, -134345040, -855045775
-134345040, -855045775, -2188152010
-855045775, -2188152010, -990308337
-2188152010, -990308337, -2118306740
-990308337, -2118306740, -3858156163
-2118306740, -3858156163, -710246542
-3858156163, -710246542, -1583659717
-710246542, -1583659717, -3329047000
-1583659717, -3329047000, -3233120567
-3329047000, -3233120567, -467919378
-3233120567, -467919378, -2895426137
-467919378, -2895426137, -1705336764
-2895426137, -1705336764, -527945387
-1705336764, -527945387, -826226006
-527945387, -826226006, -3899417261
-826226006, -3899417261, -3932627296
-3899417261, -3932627296, -3426297567
-3932627296, -3426297567, -2753609306
-3426297567, -2753609306, -3650756545
-2753609306, -3650756545, -3194626756
-3650756545, -3194626756, -2820652499
-3194626756, -2820652499, -756515102
-2820652499, -756515102, -4177067413
-756515102, -4177067413, -3561342952
-4177067413, -3561342952, -2679146375
-3561342952, -2679146375, -2559328674
-2679146375, -2559328674, -1772408873
-2559328674, -1772408873, -3570742476
-1772408873, -3570742476, -499333115
-3570742476, -499333115, -3582297062
-499333115, -3582297062, -1389243261
-3582297062, -1389243261, -811289968
-1389243261, -811289968, -4046865199
-811289968, -4046865199, -1110150122
-4046865199, -1110150122, -1850631057
-1110150122, -1850631057, -929478100
-1850631057, -929478100, -1499651363
-929478100, -1499651363, -3121372590
-1499651363, -3121372590, -1610320997
-3121372590, -1610320997, -527815160
-1610320997, -527815160, -2907765207
-527815160, -2907765207, -2854206770
-2907765207, -2854206770, -700217849
-2854206770, -700217849, -2539308508
-700217849, -2539308508, -3517664587
-2539308508, -3517664587, -780873334
-3517664587, -780873334, -3495739469
-780873334, -3495739469, -1331656064
-3495739469, -1331656064, -1903381375
-1331656064, -1903381375, -4263900538
-1903381375, -4263900538, -86029153
-4263900538, -86029153, -2569635044
-86029153, -2569635044, -2910136435
-2569635044, -2910136435, -2814187070
-2910136435, -2814187070, -1746495285
-2814187070, -1746495285, -56514568
-1746495285, -56514568, -3061569575
-56514568, -3061569575, -1696027842
-3061569575, -1696027842, -3073945545
-1696027842, -3073945545, -2500268780
-3073945545, -2500268780, -2252672667
-2500268780, -2252672667, -2277061894
-2252672667, -2277061894, -4263846173
-2277061894, -4263846173, -213162384
-4263846173, -213162384, -2872393679
-213162384, -2872393679, -1130953482
-2872393679, -1130953482, -2597195569
-1130953482, -2597195569, -1197707252
-2597195569, -1197707252, -3670777795
-1197707252, -3670777795, -1517464270
-3670777795, -1517464270, -2864680453
-1517464270, -2864680453, -3005241880
-2864680453, -3005241880, -3201704567
-3005241880, -3201704567, -4021028946
-3201704567, -4021028946, -892760473
-4021028946, -892760473, -1902844924
-892760473, -1902844924, -828734443
-1902844924, -828734443, -2184746902
-828734443, -2184746902, -636767725
-2184746902, -636767725, -2371598752
-636767725, -2371598752, -3682672671
-2371598752, -3682672671, -3607993498
-3682672671, -3607993498, -3973281537
-3607993498, -3973281537, -1770379012
-3973281537, -1770379012, -3936043795
-1770379012, -3936043795, -1412832094
-3936043795, -1412832094, -1444610261
-1412832094, -1444610261, -1235015720
